
Timestamp(ms),DateTime,Stimulus,TargetStatus,ParticipantResponse,ReactionTime(ms),ResponseClassification,CorrectResponse
63879795653967,4/9/2025 11:40:53 AM,T,Yes,No,509.71,Miss
63879795655444,4/9/2025 11:40:55 AM,T,Yes,Yes,1987.55,Hit
63879795658578,4/9/2025 11:40:58 AM,T,No,No,100.72,Correct Rejection
63879795661578,4/9/2025 11:41:01 AM,G,No,No,601.01,Correct Rejection
63879795664589,4/9/2025 11:41:04 AM,K,No,No,1111.31,Correct Rejection
63879795667591,4/9/2025 11:41:07 AM,D,No,No,1612.26,Correct Rejection
63879795670602,4/9/2025 11:41:10 AM,K,No,No,2112.99,Correct Rejection
63879795672523,4/9/2025 11:41:12 AM,K,Yes,Yes,1535.02,Hit
63879795675178,4/9/2025 11:41:15 AM,K,Yes,Yes,1689.43,Hit
63879795678279,4/9/2025 11:41:18 AM,G,No,No,2289.12,Correct Rejection
63879795681289,4/9/2025 11:41:21 AM,K,No,No,278.04,Correct Rejection
63879795684289,4/9/2025 11:41:24 AM,D,No,No,777.97,Correct Rejection
63879795687290,4/9/2025 11:41:27 AM,K,No,No,1277.33,Correct Rejection
63879795690300,4/9/2025 11:41:30 AM,G,No,No,1777.92,Correct Rejection
63879795693316,4/9/2025 11:41:33 AM,G,Yes,No,2280.00,Miss
63879795696321,4/9/2025 11:41:36 AM,G,No,No,274.43,Correct Rejection
63879795699334,4/9/2025 11:41:39 AM,D,No,No,777.94,Correct Rejection
63879795702338,4/9/2025 11:41:42 AM,T,No,No,1276.18,Correct Rejection
63879795705348,4/9/2025 11:41:45 AM,G,No,No,1784.35,Correct Rejection
63879795708351,4/9/2025 11:41:48 AM,D,No,No,2283.08,Correct Rejection
63879795711355,4/9/2025 11:41:51 AM,G,No,No,272.34,Correct Rejection
63879795714361,4/9/2025 11:41:54 AM,D,No,No,772.28,Correct Rejection
63879795717371,4/9/2025 11:41:57 AM,G,No,No,1276.79,Correct Rejection
63879795720371,4/9/2025 11:42:00 AM,K,No,No,1774.84,Correct Rejection
63879795723377,4/9/2025 11:42:03 AM,T,No,No,2276.81,Correct Rejection
63879795726379,4/9/2025 11:42:06 AM,D,No,No,266.39,Correct Rejection
63879795729378,4/9/2025 11:42:09 AM,D,Yes,No,756.19,Miss
63879795732390,4/9/2025 11:42:12 AM,G,No,No,1267.43,Correct Rejection
63879795735401,4/9/2025 11:42:15 AM,T,No,No,1778.24,Correct Rejection
63879795737767,4/9/2025 11:42:17 AM,T,Yes,Yes,1643.41,Hit
63879795739568,4/9/2025 11:42:19 AM,T,Yes,Yes,934.84,Hit
63879795742667,4/9/2025 11:42:22 AM,D,No,No,1534.16,Correct Rejection
63879795745669,4/9/2025 11:42:25 AM,G,No,No,2033.10,Correct Rejection
63879795748679,4/9/2025 11:42:28 AM,K,No,No,38.75,Correct Rejection
63879795751689,4/9/2025 11:42:31 AM,D,No,No,547.87,Correct Rejection
63879795754690,4/9/2025 11:42:34 AM,D,Yes,No,1044.43,Miss
63879795757701,4/9/2025 11:42:37 AM,G,No,No,1553.90,Correct Rejection
63879795760708,4/9/2025 11:42:40 AM,D,No,No,2050.99,Correct Rejection
63879795763713,4/9/2025 11:42:43 AM,G,No,No,33.87,Correct Rejection
63879795766721,4/9/2025 11:42:46 AM,T,No,No,541.32,Correct Rejection
63879795769728,4/9/2025 11:42:49 AM,T,Yes,No,1048.58,Miss
63879795770950,4/9/2025 11:42:50 AM,T,Yes,Yes,2270.48,Hit
63879795774067,4/9/2025 11:42:54 AM,G,Yes,No,366.21,Miss
63879795775768,4/9/2025 11:42:55 AM,G,Yes,Yes,2066.86,Hit
63879795777323,4/9/2025 11:42:57 AM,G,Yes,Yes,1122.12,Hit
63879795780393,4/9/2025 11:43:00 AM,K,No,No,1687.97,Correct Rejection
63879795783400,4/9/2025 11:43:03 AM,G,No,No,2188.43,Correct Rejection
63879795786401,4/9/2025 11:43:06 AM,D,No,No,177.64,Correct Rejection
63879795789412,4/9/2025 11:43:09 AM,G,No,No,688.57,Correct Rejection
63879795789990,4/9/2025 11:43:09 AM,G,No,Yes,1265.95,False Alarm
63879795793090,4/9/2025 11:43:13 AM,T,No,No,1856.09,Correct Rejection
63879795796091,4/9/2025 11:43:16 AM,K,No,No,2346.44,Correct Rejection
63879795799101,4/9/2025 11:43:19 AM,D,No,No,344.85,Correct Rejection
63879795802112,4/9/2025 11:43:22 AM,T,No,No,845.43,Correct Rejection
63879795805112,4/9/2025 11:43:25 AM,T,Yes,No,1344.68,Miss
63879795808113,4/9/2025 11:43:28 AM,K,No,No,1844.62,Correct Rejection
63879795811124,4/9/2025 11:43:31 AM,D,No,No,2345.09,Correct Rejection
63879795812300,4/9/2025 11:43:32 AM,D,Yes,Yes,1010.07,Hit
63879795814967,4/9/2025 11:43:34 AM,D,Yes,Yes,1166.18,Hit
63879795818078,4/9/2025 11:43:38 AM,K,No,No,1766.66,Correct Rejection
63879795821079,4/9/2025 11:43:41 AM,T,No,No,2258.06,Correct Rejection
63879795822524,4/9/2025 11:43:42 AM,T,Yes,Yes,1201.54,Hit
63879795825657,4/9/2025 11:43:45 AM,D,No,No,1823.67,Correct Rejection
63879795828658,4/9/2025 11:43:48 AM,G,No,No,2323.40,Correct Rejection
63879795830401,4/9/2025 11:43:50 AM,G,Yes,Yes,1566.73,Hit
63879795833503,4/9/2025 11:43:53 AM,D,No,No,2158.16,Correct Rejection
63879795836512,4/9/2025 11:43:56 AM,D,No,No,166.61,Correct Rejection
63879795839514,4/9/2025 11:43:59 AM,K,No,No,655.04,Correct Rejection
63879795842157,4/9/2025 11:44:02 AM,K,Yes,Yes,789.54,Hit
63879795845289,4/9/2025 11:44:05 AM,G,No,No,1409.78,Correct Rejection
63879795848301,4/9/2025 11:44:08 AM,D,No,No,1921.52,Correct Rejection
63879795851312,4/9/2025 11:44:11 AM,K,No,No,2421.91,Correct Rejection
63879795854334,4/9/2025 11:44:14 AM,D,Yes,No,433.15,Miss
63879795854791,4/9/2025 11:44:14 AM,D,Yes,Yes,890.17,Hit
63879795857878,4/9/2025 11:44:17 AM,T,No,No,1476.94,Correct Rejection
63879795860879,4/9/2025 11:44:20 AM,G,No,No,1967.18,Correct Rejection
63879795863879,4/9/2025 11:44:23 AM,K,No,No,2466.95,Correct Rejection
63879795865068,4/9/2025 11:44:25 AM,K,Yes,Yes,1154.77,Hit
63879795867524,4/9/2025 11:44:27 AM,K,Yes,Yes,1100.42,Hit
63879795870622,4/9/2025 11:44:30 AM,T,No,No,1699.20,Correct Rejection
63879795872635,4/9/2025 11:44:32 AM,T,Yes,Yes,1211.33,Hit
63879795875735,4/9/2025 11:44:35 AM,K,No,No,1801.13,Correct Rejection
