
Time;controllerPos_x;controllerPos_y;controllerPos_z;PenToggleOn
4/17/2025 1:45:03 PM;;
4/17/2025 1:45:15 PM;-1.10941;1.197983;2.176005;False
4/17/2025 1:45:15 PM;-1.110514;1.19782;2.178122;False
4/17/2025 1:45:15 PM;-1.111591;1.197987;2.179957;False
4/17/2025 1:45:15 PM;-1.113805;1.200325;2.182857;False
4/17/2025 1:45:15 PM;-1.113945;1.20052;2.182808;False
4/17/2025 1:45:15 PM;-1.113874;1.200613;2.182141;False
4/17/2025 1:45:15 PM;-1.113781;1.200815;2.181453;False
4/17/2025 1:45:15 PM;-1.113227;1.200622;2.180602;False
4/17/2025 1:45:15 PM;-1.112326;1.200323;2.179629;False
4/17/2025 1:45:15 PM;-1.110741;1.199359;2.178447;False
4/17/2025 1:45:15 PM;-1.108901;1.198412;2.177466;False
4/17/2025 1:45:15 PM;-1.106532;1.196922;2.176049;False
4/17/2025 1:45:15 PM;-1.104382;1.195179;2.175027;False
4/17/2025 1:45:15 PM;-1.102071;1.192709;2.17389;False
4/17/2025 1:45:15 PM;-1.099902;1.190507;2.172749;False
4/17/2025 1:45:15 PM;-1.097325;1.186735;2.17114;False
4/17/2025 1:45:15 PM;-1.094453;1.183238;2.169695;False
4/17/2025 1:45:15 PM;-1.091658;1.179657;2.16827;False
4/17/2025 1:45:15 PM;-1.088003;1.175617;2.166836;False
4/17/2025 1:45:15 PM;-1.084604;1.172193;2.165523;False
4/17/2025 1:45:15 PM;-1.080739;1.168753;2.16425;False
4/17/2025 1:45:15 PM;-1.075834;1.165038;2.163151;False
4/17/2025 1:45:15 PM;-1.07045;1.16124;2.161961;False
4/17/2025 1:45:15 PM;-1.065214;1.157489;2.160918;False
4/17/2025 1:45:15 PM;-1.059163;1.153082;2.159989;False
4/17/2025 1:45:15 PM;-1.052508;1.148513;2.158829;False
4/17/2025 1:45:15 PM;-1.04555;1.143809;2.157765;False
4/17/2025 1:45:15 PM;-1.038254;1.138589;2.156728;False
4/17/2025 1:45:15 PM;-1.030672;1.13314;2.155862;False
4/17/2025 1:45:15 PM;-1.022395;1.127137;2.154673;False
4/17/2025 1:45:15 PM;-1.013305;1.120408;2.154043;False
4/17/2025 1:45:15 PM;-1.004054;1.113781;2.153778;False
