
Timestamp,DateTime,StimulusName,StimulusInterval
63880492463364,4/17/2025 1:14:23 PM,G,2.5
63880492465863,4/17/2025 1:14:25 PM,T,2.5
63880492468372,4/17/2025 1:14:28 PM,D,2.5
63880492470874,4/17/2025 1:14:30 PM,K,2.5
63880492473384,4/17/2025 1:14:33 PM,K,2.5
63880492475884,4/17/2025 1:14:35 PM,D,2.5
63880492478395,4/17/2025 1:14:38 PM,G,2.5
63880492480895,4/17/2025 1:14:40 PM,D,2.5
63880492483409,4/17/2025 1:14:43 PM,K,2.5
63880492485913,4/17/2025 1:14:45 PM,K,2.5
63880492488424,4/17/2025 1:14:48 PM,G,2.5
63880492490926,4/17/2025 1:14:50 PM,D,2.5
63880492493428,4/17/2025 1:14:53 PM,D,2.5
63880492495928,4/17/2025 1:14:55 PM,K,2.5
63880492498431,4/17/2025 1:14:58 PM,G,2.5
63880492500940,4/17/2025 1:15:00 PM,D,2.5
63880492503452,4/17/2025 1:15:03 PM,D,2.5
63880492505952,4/17/2025 1:15:05 PM,T,2.5
63880492508462,4/17/2025 1:15:08 PM,K,2.5
63880492510962,4/17/2025 1:15:10 PM,T,2.5
63880492513473,4/17/2025 1:15:13 PM,T,2.5
63880492515974,4/17/2025 1:15:15 PM,G,2.5
63880492518474,4/17/2025 1:15:18 PM,K,2.5
63880492520996,4/17/2025 1:15:20 PM,D,2.5
63880492523500,4/17/2025 1:15:23 PM,D,2.5
63880492526006,4/17/2025 1:15:26 PM,K,2.5
63880492528509,4/17/2025 1:15:28 PM,D,2.5
63880492531018,4/17/2025 1:15:31 PM,K,2.5
63880492533532,4/17/2025 1:15:33 PM,K,2.5
63880492536033,4/17/2025 1:15:36 PM,G,2.5
63880492538542,4/17/2025 1:15:38 PM,D,2.5
63880492541055,4/17/2025 1:15:41 PM,T,2.5
63880492543563,4/17/2025 1:15:43 PM,G,2.5
63880492546070,4/17/2025 1:15:46 PM,D,2.5
63880492548576,4/17/2025 1:15:48 PM,D,2.5
63880492551079,4/17/2025 1:15:51 PM,K,2.5
63880492553581,4/17/2025 1:15:53 PM,G,2.5
63880492556086,4/17/2025 1:15:56 PM,T,2.5
63880492558587,4/17/2025 1:15:58 PM,T,2.5
63880492561089,4/17/2025 1:16:01 PM,K,2.5
63880492563595,4/17/2025 1:16:03 PM,T,2.5
63880492566106,4/17/2025 1:16:06 PM,T,2.5
63880492568614,4/17/2025 1:16:08 PM,D,2.5
63880492571123,4/17/2025 1:16:11 PM,K,2.5
63880492573634,4/17/2025 1:16:13 PM,G,2.5
63880492576145,4/17/2025 1:16:16 PM,K,2.5
63880492578654,4/17/2025 1:16:18 PM,K,2.5
63880492581157,4/17/2025 1:16:21 PM,D,2.5
63880492583658,4/17/2025 1:16:23 PM,T,2.5
63880492586168,4/17/2025 1:16:26 PM,G,2.5
63880492588669,4/17/2025 1:16:28 PM,T,2.5
63880492591176,4/17/2025 1:16:31 PM,K,2.5
63880492593681,4/17/2025 1:16:33 PM,T,2.5
63880492596190,4/17/2025 1:16:36 PM,D,2.5
63880492598702,4/17/2025 1:16:38 PM,T,2.5
63880492601206,4/17/2025 1:16:41 PM,G,2.5
63880492603710,4/17/2025 1:16:43 PM,D,2.5
63880492606222,4/17/2025 1:16:46 PM,G,2.5
63880492608725,4/17/2025 1:16:48 PM,D,2.5
63880492611234,4/17/2025 1:16:51 PM,D,2.5
63880492613748,4/17/2025 1:16:53 PM,K,2.5
63880492616259,4/17/2025 1:16:56 PM,T,2.5
63880492618763,4/17/2025 1:16:58 PM,D,2.5
63880492621270,4/17/2025 1:17:01 PM,D,2.5
63880492623775,4/17/2025 1:17:03 PM,K,2.5
63880492626281,4/17/2025 1:17:06 PM,K,2.5
63880492628788,4/17/2025 1:17:08 PM,T,2.5
63880492631288,4/17/2025 1:17:11 PM,T,2.5
63880492633790,4/17/2025 1:17:13 PM,D,2.5
63880492636303,4/17/2025 1:17:16 PM,G,2.5
63880492638804,4/17/2025 1:17:18 PM,K,2.5
63880492641312,4/17/2025 1:17:21 PM,T,2.5
63880492643820,4/17/2025 1:17:23 PM,D,2.5
63880492646324,4/17/2025 1:17:26 PM,D,2.5
63880492648835,4/17/2025 1:17:28 PM,D,2.5
63880492651336,4/17/2025 1:17:31 PM,K,2.5
63880492653838,4/17/2025 1:17:33 PM,D,2.5
63880492656343,4/17/2025 1:17:36 PM,T,2.5
63880492658845,4/17/2025 1:17:38 PM,D,2.5
63880492661346,4/17/2025 1:17:41 PM,T,2.5
63880492663851,4/17/2025 1:17:43 PM,G,2.5
63880492666353,4/17/2025 1:17:46 PM,K,2.5
63880492668854,4/17/2025 1:17:48 PM,K,2.5
63880492671355,4/17/2025 1:17:51 PM,K,2.5
63880492673863,4/17/2025 1:17:53 PM,K,2.5
63880492676365,4/17/2025 1:17:56 PM,D,2.5
63880492678866,4/17/2025 1:17:58 PM,K,2.5
63880492681375,4/17/2025 1:18:01 PM,G,2.5
63880492683887,4/17/2025 1:18:03 PM,G,2.5
63880492686396,4/17/2025 1:18:06 PM,K,2.5
63880492688897,4/17/2025 1:18:08 PM,G,2.5
63880492691409,4/17/2025 1:18:11 PM,K,2.5
63880492693908,4/17/2025 1:18:13 PM,G,2.5
63880492696419,4/17/2025 1:18:16 PM,T,2.5
63880492698920,4/17/2025 1:18:18 PM,D,2.5
63880492701430,4/17/2025 1:18:21 PM,D,2.5
63880492703932,4/17/2025 1:18:23 PM,G,2.5
63880492706442,4/17/2025 1:18:26 PM,T,2.5
63880492708945,4/17/2025 1:18:28 PM,G,2.5
63880492711452,4/17/2025 1:18:31 PM,K,2.5
63880492713952,4/17/2025 1:18:33 PM,G,2.5
63880492716453,4/17/2025 1:18:36 PM,K,2.5
63880492718964,4/17/2025 1:18:38 PM,D,2.5
63880492721467,4/17/2025 1:18:41 PM,D,2.5
63880492723972,4/17/2025 1:18:43 PM,T,2.5
63880492726484,4/17/2025 1:18:46 PM,T,2.5
63880492728989,4/17/2025 1:18:48 PM,T,2.5
