
Timestamp,DateTime,StimulusName,StimulusInterval
63879981663430,4/11/2025 3:21:03 PM,T,2.5
63879981665939,4/11/2025 3:21:05 PM,K,2.5
63879981668439,4/11/2025 3:21:08 PM,D,2.5
63879981670949,4/11/2025 3:21:10 PM,K,2.5
63879981673451,4/11/2025 3:21:13 PM,K,2.5
63879981675951,4/11/2025 3:21:15 PM,K,2.5
63879981678452,4/11/2025 3:21:18 PM,G,2.5
63879981680961,4/11/2025 3:21:20 PM,G,2.5
63879981683462,4/11/2025 3:21:23 PM,T,2.5
63879981685972,4/11/2025 3:21:25 PM,T,2.5
63879981688473,4/11/2025 3:21:28 PM,K,2.5
63879981690983,4/11/2025 3:21:30 PM,K,2.5
63879981693483,4/11/2025 3:21:33 PM,T,2.5
63879981695994,4/11/2025 3:21:35 PM,D,2.5
63879981698506,4/11/2025 3:21:38 PM,K,2.5
63879981701017,4/11/2025 3:21:41 PM,D,2.5
63879981703526,4/11/2025 3:21:43 PM,T,2.5
63879981706028,4/11/2025 3:21:46 PM,T,2.5
63879981708539,4/11/2025 3:21:48 PM,G,2.5
63879981711044,4/11/2025 3:21:51 PM,D,2.5
63879981713549,4/11/2025 3:21:53 PM,D,2.5
63879981716052,4/11/2025 3:21:56 PM,K,2.5
63879981718558,4/11/2025 3:21:58 PM,T,2.5
63879981721067,4/11/2025 3:22:01 PM,T,2.5
63879981723577,4/11/2025 3:22:03 PM,G,2.5
63879981726079,4/11/2025 3:22:06 PM,K,2.5
63879981728590,4/11/2025 3:22:08 PM,G,2.5
63879981731092,4/11/2025 3:22:11 PM,K,2.5
63879981733594,4/11/2025 3:22:13 PM,K,2.5
63879981736102,4/11/2025 3:22:16 PM,G,2.5
63879981738603,4/11/2025 3:22:18 PM,D,2.5
63879981741104,4/11/2025 3:22:21 PM,K,2.5
63879981743604,4/11/2025 3:22:23 PM,K,2.5
63879981746116,4/11/2025 3:22:26 PM,T,2.5
63879981748617,4/11/2025 3:22:28 PM,T,2.5
63879981751127,4/11/2025 3:22:31 PM,D,2.5
63879981753638,4/11/2025 3:22:33 PM,D,2.5
63879981756138,4/11/2025 3:22:36 PM,K,2.5
63879981758638,4/11/2025 3:22:38 PM,D,2.5
63879981761151,4/11/2025 3:22:41 PM,G,2.5
63879981763650,4/11/2025 3:22:43 PM,D,2.5
63879981766160,4/11/2025 3:22:46 PM,G,2.5
63879981768664,4/11/2025 3:22:48 PM,D,2.5
63879981771172,4/11/2025 3:22:51 PM,T,2.5
63879981773675,4/11/2025 3:22:53 PM,K,2.5
63879981776179,4/11/2025 3:22:56 PM,T,2.5
63879981778683,4/11/2025 3:22:58 PM,T,2.5
63879981781184,4/11/2025 3:23:01 PM,T,2.5
63879981783689,4/11/2025 3:23:03 PM,T,2.5
63879981786195,4/11/2025 3:23:06 PM,K,2.5
63879981788705,4/11/2025 3:23:08 PM,G,2.5
63879981791217,4/11/2025 3:23:11 PM,G,2.5
63879981793728,4/11/2025 3:23:13 PM,D,2.5
63879981796228,4/11/2025 3:23:16 PM,K,2.5
63879981798738,4/11/2025 3:23:18 PM,G,2.5
63879981801248,4/11/2025 3:23:21 PM,T,2.5
63879981803749,4/11/2025 3:23:23 PM,T,2.5
63879981806260,4/11/2025 3:23:26 PM,T,2.5
63879981808763,4/11/2025 3:23:28 PM,G,2.5
63879981811271,4/11/2025 3:23:31 PM,T,2.5
63879981813781,4/11/2025 3:23:33 PM,D,2.5
63879981816283,4/11/2025 3:23:36 PM,D,2.5
63879981818794,4/11/2025 3:23:38 PM,K,2.5
63879981821304,4/11/2025 3:23:41 PM,G,2.5
63879981823804,4/11/2025 3:23:43 PM,D,2.5
63879981826304,4/11/2025 3:23:46 PM,K,2.5
63879981828815,4/11/2025 3:23:48 PM,T,2.5
63879981831316,4/11/2025 3:23:51 PM,T,2.5
63879981833826,4/11/2025 3:23:53 PM,K,2.5
63879981836326,4/11/2025 3:23:56 PM,T,2.5
63879981838836,4/11/2025 3:23:58 PM,D,2.5
63879981841337,4/11/2025 3:24:01 PM,D,2.5
63879981843848,4/11/2025 3:24:03 PM,D,2.5
63879981846348,4/11/2025 3:24:06 PM,T,2.5
63879981848849,4/11/2025 3:24:08 PM,K,2.5
63879981851358,4/11/2025 3:24:11 PM,K,2.5
63879981853859,4/11/2025 3:24:13 PM,K,2.5
63879981856369,4/11/2025 3:24:16 PM,K,2.5
63879981858870,4/11/2025 3:24:18 PM,K,2.5
63879981861371,4/11/2025 3:24:21 PM,K,2.5
63879981863881,4/11/2025 3:24:23 PM,K,2.5
63879981866381,4/11/2025 3:24:26 PM,K,2.5
63879981868881,4/11/2025 3:24:28 PM,D,2.5
63879981871381,4/11/2025 3:24:31 PM,D,2.5
63879981873892,4/11/2025 3:24:33 PM,D,2.5
63879981876392,4/11/2025 3:24:36 PM,K,2.5
63879981878893,4/11/2025 3:24:38 PM,K,2.5
63879981881403,4/11/2025 3:24:41 PM,T,2.5
63879981883915,4/11/2025 3:24:43 PM,D,2.5
63879981886415,4/11/2025 3:24:46 PM,T,2.5
63879981888918,4/11/2025 3:24:48 PM,T,2.5
63879981891436,4/11/2025 3:24:51 PM,T,2.5
63879981893936,4/11/2025 3:24:53 PM,D,2.5
63879981896438,4/11/2025 3:24:56 PM,D,2.5
63879981898946,4/11/2025 3:24:58 PM,G,2.5
63879981901447,4/11/2025 3:25:01 PM,D,2.5
63879981903948,4/11/2025 3:25:03 PM,K,2.5
63879981906458,4/11/2025 3:25:06 PM,K,2.5
63879981908958,4/11/2025 3:25:08 PM,K,2.5
63879981911463,4/11/2025 3:25:11 PM,G,2.5
63879981913970,4/11/2025 3:25:13 PM,D,2.5
63879981916479,4/11/2025 3:25:16 PM,D,2.5
63879981918983,4/11/2025 3:25:18 PM,D,2.5
63879981921504,4/11/2025 3:25:21 PM,K,2.5
63879981924004,4/11/2025 3:25:24 PM,G,2.5
63879981926506,4/11/2025 3:25:26 PM,G,2.5
63879981929008,4/11/2025 3:25:29 PM,K,2.5
63879981931514,4/11/2025 3:25:31 PM,D,2.5
63879981934021,4/11/2025 3:25:34 PM,G,2.5
63879981936523,4/11/2025 3:25:36 PM,G,2.5
63879981939024,4/11/2025 3:25:39 PM,G,2.5
63879981941524,4/11/2025 3:25:41 PM,T,2.5
63879981944029,4/11/2025 3:25:44 PM,K,2.5
63879981946536,4/11/2025 3:25:46 PM,T,2.5
63879981949046,4/11/2025 3:25:49 PM,K,2.5
63879981951547,4/11/2025 3:25:51 PM,K,2.5
63879981954057,4/11/2025 3:25:54 PM,T,2.5
63879981956557,4/11/2025 3:25:56 PM,K,2.5
63879981959068,4/11/2025 3:25:59 PM,G,2.5
63879981961569,4/11/2025 3:26:01 PM,T,2.5
63879981964080,4/11/2025 3:26:04 PM,K,2.5
63879981966591,4/11/2025 3:26:06 PM,D,2.5
63879981969101,4/11/2025 3:26:09 PM,G,2.5
63879981971601,4/11/2025 3:26:11 PM,T,2.5
63879981974107,4/11/2025 3:26:14 PM,D,2.5
63879981976612,4/11/2025 3:26:16 PM,D,2.5
63879981979118,4/11/2025 3:26:19 PM,D,2.5
63879981981624,4/11/2025 3:26:21 PM,G,2.5
63879981984124,4/11/2025 3:26:24 PM,T,2.5
63879981986628,4/11/2025 3:26:26 PM,G,2.5
63879981989137,4/11/2025 3:26:29 PM,T,2.5
63879981991644,4/11/2025 3:26:31 PM,D,2.5
