
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/8/2025 3:41:29 PM;;
4/8/2025 3:41:35 PM;TargetLandmark1_Billboard;(-0.096, 0.619, 2.263);-0.096;0.619;2.263;0.598;0.395;290.000
4/8/2025 3:41:35 PM;TargetLandmark2_LionStatue;(-0.096, 0.261, 2.263);-0.096;0.261;2.263;0.394;0.217;292.500
4/8/2025 3:41:35 PM;TargetLandmark3_GlobalLandmark1;(-0.096, 0.383, 2.263);-0.096;0.383;2.263;0.117;0.395;260.000
4/8/2025 3:41:35 PM;TargetLandmark4_GasStation;(-0.096, 0.153, 2.263);-0.096;0.153;2.263;0.307;0.677;295.000
4/8/2025 3:41:35 PM;TargetLandmark5_Church;(-0.096, 0.862, 2.263);-0.096;0.862;2.263;0.604;0.882;275.000
4/8/2025 3:41:35 PM;TargetLandmark6_GlobalLandmark2;(-0.096, 0.740, 2.263);-0.096;0.740;2.263;0.869;0.849;235.000
4/8/2025 3:41:35 PM;TargetLandmark7_MusicShop;(-0.096, 0.498, 2.263);-0.096;0.498;2.263;0.791;0.569;280.000
4/8/2025 3:44:00 PM;TargetLandmark1_Billboard;(0.850, 0.748, 2.641);0.850;0.748;2.641;0.598;0.395;290.000
4/8/2025 3:44:00 PM;TargetLandmark2_LionStatue;(0.684, 0.491, 2.639);0.684;0.491;2.639;0.394;0.217;292.500
4/8/2025 3:44:00 PM;TargetLandmark3_GlobalLandmark1;(0.685, 0.280, 2.564);0.685;0.280;2.564;0.117;0.395;260.000
4/8/2025 3:44:00 PM;TargetLandmark4_GasStation;(0.899, 0.337, 2.579);0.899;0.337;2.579;0.307;0.677;295.000
4/8/2025 3:44:00 PM;TargetLandmark5_Church;(0.313, 0.506, 2.589);0.313;0.506;2.589;0.604;0.882;275.000
4/8/2025 3:44:00 PM;TargetLandmark6_GlobalLandmark2;(0.321, 0.723, 2.625);0.321;0.723;2.625;0.869;0.849;235.000
4/8/2025 3:44:00 PM;TargetLandmark7_MusicShop;(0.616, 0.864, 2.666);0.616;0.864;2.666;0.791;0.569;280.000
4/8/2025 3:44:01 PM;TargetLandmark1_Billboard;(0.850, 0.748, 2.641);0.850;0.748;2.641;0.598;0.395;290.000
4/8/2025 3:44:01 PM;TargetLandmark2_LionStatue;(0.684, 0.491, 2.639);0.684;0.491;2.639;0.394;0.217;292.500
4/8/2025 3:44:01 PM;TargetLandmark3_GlobalLandmark1;(0.685, 0.280, 2.564);0.685;0.280;2.564;0.117;0.395;260.000
4/8/2025 3:44:01 PM;TargetLandmark4_GasStation;(0.899, 0.337, 2.579);0.899;0.337;2.579;0.307;0.677;295.000
4/8/2025 3:44:01 PM;TargetLandmark5_Church;(0.313, 0.506, 2.589);0.313;0.506;2.589;0.604;0.882;275.000
4/8/2025 3:44:01 PM;TargetLandmark6_GlobalLandmark2;(0.321, 0.723, 2.625);0.321;0.723;2.625;0.869;0.849;235.000
4/8/2025 3:44:01 PM;TargetLandmark7_MusicShop;(0.616, 0.864, 2.666);0.616;0.864;2.666;0.791;0.569;280.000
