
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/7/2025 2:25:09 PM;;
4/7/2025 2:25:34 PM;TargetLandmark1_Billboard;(-0.096, 0.619, 2.263);-0.096;0.619;2.263;0.598;0.395;290.000
4/7/2025 2:25:34 PM;TargetLandmark2_LionStatue;(-0.096, 0.261, 2.263);-0.096;0.261;2.263;0.394;0.217;292.500
4/7/2025 2:25:34 PM;TargetLandmark3_GlobalLandmark1;(-0.096, 0.383, 2.263);-0.096;0.383;2.263;0.117;0.395;260.000
4/7/2025 2:25:34 PM;TargetLandmark4_GasStation;(-0.096, 0.153, 2.263);-0.096;0.153;2.263;0.307;0.677;295.000
4/7/2025 2:25:34 PM;TargetLandmark5_Church;(-0.096, 0.862, 2.263);-0.096;0.862;2.263;0.604;0.882;275.000
4/7/2025 2:25:34 PM;TargetLandmark6_GlobalLandmark2;(-0.096, 0.740, 2.263);-0.096;0.740;2.263;0.869;0.849;235.000
4/7/2025 2:25:34 PM;TargetLandmark7_MusicShop;(-0.096, 0.498, 2.263);-0.096;0.498;2.263;0.791;0.569;280.000
4/7/2025 2:28:32 PM;TargetLandmark1_Billboard;(0.560, 0.356, 2.460);0.560;0.356;2.460;0.598;0.395;290.000
4/7/2025 2:28:32 PM;TargetLandmark2_LionStatue;(0.303, 0.522, 2.491);0.303;0.522;2.491;0.394;0.217;292.500
4/7/2025 2:28:32 PM;TargetLandmark3_GlobalLandmark1;(0.301, 0.727, 2.498);0.301;0.727;2.498;0.117;0.395;260.000
4/7/2025 2:28:32 PM;TargetLandmark4_GasStation;(0.434, 0.315, 2.507);0.434;0.315;2.507;0.307;0.677;295.000
4/7/2025 2:28:32 PM;TargetLandmark5_Church;(0.440, 0.522, 2.471);0.440;0.522;2.471;0.604;0.882;275.000
4/7/2025 2:28:32 PM;TargetLandmark6_GlobalLandmark2;(0.290, 0.346, 2.509);0.290;0.346;2.509;0.869;0.849;235.000
4/7/2025 2:28:32 PM;TargetLandmark7_MusicShop;(0.094, 0.318, 2.493);0.094;0.318;2.493;0.791;0.569;280.000
