
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/7/2025 2:40:47 PM;;
4/7/2025 2:40:51 PM;TargetLandmark1_Billboard;(-0.096, 0.619, 2.263);-0.096;0.619;2.263;0.598;0.395;290.000
4/7/2025 2:40:51 PM;TargetLandmark2_LionStatue;(-0.096, 0.261, 2.263);-0.096;0.261;2.263;0.394;0.217;292.500
4/7/2025 2:40:51 PM;TargetLandmark3_GlobalLandmark1;(-0.096, 0.383, 2.263);-0.096;0.383;2.263;0.117;0.395;260.000
4/7/2025 2:40:51 PM;TargetLandmark4_GasStation;(-0.096, 0.153, 2.263);-0.096;0.153;2.263;0.307;0.677;295.000
4/7/2025 2:40:51 PM;TargetLandmark5_Church;(-0.096, 0.862, 2.263);-0.096;0.862;2.263;0.604;0.882;275.000
4/7/2025 2:40:51 PM;TargetLandmark6_GlobalLandmark2;(-0.096, 0.740, 2.263);-0.096;0.740;2.263;0.869;0.849;235.000
4/7/2025 2:40:51 PM;TargetLandmark7_MusicShop;(-0.096, 0.498, 2.263);-0.096;0.498;2.263;0.791;0.569;280.000
4/7/2025 2:42:04 PM;TargetLandmark1_Billboard;(0.546, 0.372, 2.592);0.546;0.372;2.592;0.598;0.395;290.000
4/7/2025 2:42:04 PM;TargetLandmark2_LionStatue;(0.367, 0.260, 2.607);0.367;0.260;2.607;0.394;0.217;292.500
4/7/2025 2:42:04 PM;TargetLandmark3_GlobalLandmark1;(0.206, 0.370, 2.604);0.206;0.370;2.604;0.117;0.395;260.000
4/7/2025 2:42:04 PM;TargetLandmark4_GasStation;(0.296, 0.720, 2.535);0.296;0.720;2.535;0.307;0.677;295.000
4/7/2025 2:42:04 PM;TargetLandmark5_Church;(0.451, 0.723, 2.577);0.451;0.723;2.577;0.604;0.882;275.000
4/7/2025 2:42:04 PM;TargetLandmark6_GlobalLandmark2;(0.609, 0.729, 2.607);0.609;0.729;2.607;0.869;0.849;235.000
4/7/2025 2:42:04 PM;TargetLandmark7_MusicShop;(0.627, 0.544, 2.596);0.627;0.544;2.596;0.791;0.569;280.000
