
Timestamp,DateTime,StimulusName,StimulusInterval
63879810674564,4/9/2025 3:51:14 PM,T,2.5
63879810677074,4/9/2025 3:51:17 PM,D,2.5
63879810679584,4/9/2025 3:51:19 PM,D,2.5
63879810682084,4/9/2025 3:51:22 PM,D,2.5
63879810684596,4/9/2025 3:51:24 PM,K,2.5
63879810687098,4/9/2025 3:51:27 PM,K,2.5
63879810689607,4/9/2025 3:51:29 PM,T,2.5
63879810692107,4/9/2025 3:51:32 PM,T,2.5
63879810694608,4/9/2025 3:51:34 PM,G,2.5
63879810697118,4/9/2025 3:51:37 PM,D,2.5
63879810699629,4/9/2025 3:51:39 PM,T,2.5
63879810702141,4/9/2025 3:51:42 PM,K,2.5
63879810704652,4/9/2025 3:51:44 PM,D,2.5
63879810707153,4/9/2025 3:51:47 PM,T,2.5
63879810709653,4/9/2025 3:51:49 PM,G,2.5
63879810712162,4/9/2025 3:51:52 PM,K,2.5
63879810714663,4/9/2025 3:51:54 PM,K,2.5
63879810717173,4/9/2025 3:51:57 PM,G,2.5
63879810719674,4/9/2025 3:51:59 PM,T,2.5
63879810722174,4/9/2025 3:52:02 PM,G,2.5
63879810724675,4/9/2025 3:52:04 PM,T,2.5
63879810727185,4/9/2025 3:52:07 PM,G,2.5
63879810729697,4/9/2025 3:52:09 PM,T,2.5
63879810732209,4/9/2025 3:52:12 PM,G,2.5
63879810734718,4/9/2025 3:52:14 PM,K,2.5
63879810737219,4/9/2025 3:52:17 PM,T,2.5
63879810739719,4/9/2025 3:52:19 PM,G,2.5
63879810742219,4/9/2025 3:52:22 PM,D,2.5
63879810744730,4/9/2025 3:52:24 PM,D,2.5
