
Timestamp,DateTime,StimulusName,StimulusInterval
63879724778218,4/8/2025 3:59:38 PM,T,2.5
63879724780728,4/8/2025 3:59:40 PM,D,2.5
63879724783238,4/8/2025 3:59:43 PM,D,2.5
63879724785739,4/8/2025 3:59:45 PM,D,2.5
63879724788250,4/8/2025 3:59:48 PM,G,2.5
63879724790750,4/8/2025 3:59:50 PM,G,2.5
63879724793251,4/8/2025 3:59:53 PM,D,2.5
63879724795762,4/8/2025 3:59:55 PM,K,2.5
63879724798271,4/8/2025 3:59:58 PM,K,2.5
63879724800771,4/8/2025 4:00:00 PM,K,2.5
63879724803271,4/8/2025 4:00:03 PM,K,2.5
63879724805783,4/8/2025 4:00:05 PM,D,2.5
63879724808284,4/8/2025 4:00:08 PM,G,2.5
63879724810794,4/8/2025 4:00:10 PM,K,2.5
63879724813303,4/8/2025 4:00:13 PM,G,2.5
63879724815806,4/8/2025 4:00:15 PM,T,2.5
63879724818316,4/8/2025 4:00:18 PM,G,2.5
63879724820827,4/8/2025 4:00:20 PM,G,2.5
63879724823327,4/8/2025 4:00:23 PM,D,2.5
63879724825828,4/8/2025 4:00:25 PM,D,2.5
63879724828328,4/8/2025 4:00:28 PM,T,2.5
63879724830839,4/8/2025 4:00:30 PM,K,2.5
63879724833350,4/8/2025 4:00:33 PM,T,2.5
63879724835861,4/8/2025 4:00:35 PM,D,2.5
63879724838372,4/8/2025 4:00:38 PM,G,2.5
63879724840884,4/8/2025 4:00:40 PM,K,2.5
63879724843386,4/8/2025 4:00:43 PM,G,2.5
63879724845895,4/8/2025 4:00:45 PM,D,2.5
63879724848406,4/8/2025 4:00:48 PM,T,2.5
63879724850907,4/8/2025 4:00:50 PM,T,2.5
63879724853416,4/8/2025 4:00:53 PM,K,2.5
63879724855917,4/8/2025 4:00:55 PM,K,2.5
63879724858417,4/8/2025 4:00:58 PM,G,2.5
63879724860928,4/8/2025 4:01:00 PM,K,2.5
63879724863429,4/8/2025 4:01:03 PM,D,2.5
63879724865939,4/8/2025 4:01:05 PM,G,2.5
63879724868440,4/8/2025 4:01:08 PM,D,2.5
63879724870950,4/8/2025 4:01:10 PM,G,2.5
63879724873451,4/8/2025 4:01:13 PM,D,2.5
63879724875958,4/8/2025 4:01:15 PM,T,2.5
63879724878459,4/8/2025 4:01:18 PM,D,2.5
63879724880961,4/8/2025 4:01:20 PM,K,2.5
63879724883462,4/8/2025 4:01:23 PM,D,2.5
63879724885972,4/8/2025 4:01:25 PM,T,2.5
63879724888474,4/8/2025 4:01:28 PM,K,2.5
