
Timestamp,DateTime,StimulusName,StimulusInterval
63879963263150,4/11/2025 10:14:23 AM,D,2.5
63879963265659,4/11/2025 10:14:25 AM,T,2.5
63879963268170,4/11/2025 10:14:28 AM,D,2.5
63879963270679,4/11/2025 10:14:30 AM,G,2.5
63879963273181,4/11/2025 10:14:33 AM,K,2.5
63879963275692,4/11/2025 10:14:35 AM,G,2.5
63879963278193,4/11/2025 10:14:38 AM,T,2.5
63879963280703,4/11/2025 10:14:40 AM,T,2.5
63879963283203,4/11/2025 10:14:43 AM,G,2.5
63879963285714,4/11/2025 10:14:45 AM,G,2.5
63879963288215,4/11/2025 10:14:48 AM,T,2.5
63879963290727,4/11/2025 10:14:50 AM,G,2.5
63879963293236,4/11/2025 10:14:53 AM,T,2.5
63879963295737,4/11/2025 10:14:55 AM,D,2.5
63879963298237,4/11/2025 10:14:58 AM,G,2.5
