
Timestamp,DateTime,StimulusName,StimulusInterval
63879883960637,4/10/2025 12:12:40 PM,D,2.5
63879883963145,4/10/2025 12:12:43 PM,K,2.5
63879883965645,4/10/2025 12:12:45 PM,K,2.5
63879883968145,4/10/2025 12:12:48 PM,D,2.5
63879883970651,4/10/2025 12:12:50 PM,T,2.5
63879883973157,4/10/2025 12:12:53 PM,D,2.5
63879883975667,4/10/2025 12:12:55 PM,T,2.5
63879883978167,4/10/2025 12:12:58 PM,K,2.5
63879883980678,4/10/2025 12:13:00 PM,G,2.5
63879883983188,4/10/2025 12:13:03 PM,G,2.5
63879883985689,4/10/2025 12:13:05 PM,G,2.5
63879883988190,4/10/2025 12:13:08 PM,K,2.5
63879883990700,4/10/2025 12:13:10 PM,D,2.5
63879883993211,4/10/2025 12:13:13 PM,T,2.5
63879883995712,4/10/2025 12:13:15 PM,D,2.5
63879883998224,4/10/2025 12:13:18 PM,D,2.5
63879884000734,4/10/2025 12:13:20 PM,D,2.5
63879884003245,4/10/2025 12:13:23 PM,G,2.5
63879884005755,4/10/2025 12:13:25 PM,G,2.5
63879884008256,4/10/2025 12:13:28 PM,K,2.5
63879884010756,4/10/2025 12:13:30 PM,G,2.5
