
Timestamp(ms),DateTime,Stimulus,TargetStatus,ParticipantResponse,ReactionTime(ms),ResponseClassification,CorrectResponse
63880244418169,4/14/2025 4:20:18 PM,T,No,No,499.66,Correct Rejection
63880244421179,4/14/2025 4:20:21 PM,D,No,No,998.86,Correct Rejection
63880244424181,4/14/2025 4:20:24 PM,D,Yes,No,1489.69,Miss
63880244427191,4/14/2025 4:20:27 PM,T,No,No,2000.08,Correct Rejection
63880244430191,4/14/2025 4:20:30 PM,T,Yes,No,2499.79,Miss
63880244433191,4/14/2025 4:20:33 PM,G,No,No,478.40,Correct Rejection
63880244436192,4/14/2025 4:20:36 PM,T,No,No,977.53,Correct Rejection
63880244439199,4/14/2025 4:20:39 PM,D,No,No,1478.85,Correct Rejection
63880244442200,4/14/2025 4:20:42 PM,K,No,No,1979.07,Correct Rejection
63880244445201,4/14/2025 4:20:45 PM,T,No,No,2478.50,Correct Rejection
63880244448203,4/14/2025 4:20:48 PM,K,No,No,477.98,Correct Rejection
63880244451203,4/14/2025 4:20:51 PM,T,No,No,977.89,Correct Rejection
63880244454203,4/14/2025 4:20:54 PM,D,No,No,1467.47,Correct Rejection
63880244457203,4/14/2025 4:20:57 PM,T,No,No,1967.06,Correct Rejection
63880244460214,4/14/2025 4:21:00 PM,D,No,No,2478.09,Correct Rejection
63880244463225,4/14/2025 4:21:03 PM,T,No,No,477.16,Correct Rejection
63880244466225,4/14/2025 4:21:06 PM,K,No,No,977.22,Correct Rejection
63880244469225,4/14/2025 4:21:09 PM,D,No,No,1477.23,Correct Rejection
