
Timestamp,DateTime,StimulusName,StimulusInterval
63879896587911,4/10/2025 3:43:07 PM,T,2.5
63879896590420,4/10/2025 3:43:10 PM,D,2.5
63879896592920,4/10/2025 3:43:12 PM,D,2.5
63879896595430,4/10/2025 3:43:15 PM,G,2.5
63879896597942,4/10/2025 3:43:17 PM,K,2.5
63879896600452,4/10/2025 3:43:20 PM,T,2.5
63879896602953,4/10/2025 3:43:22 PM,G,2.5
63879896605463,4/10/2025 3:43:25 PM,D,2.5
63879896607964,4/10/2025 3:43:27 PM,D,2.5
63879896610465,4/10/2025 3:43:30 PM,T,2.5
63879896612975,4/10/2025 3:43:32 PM,T,2.5
63879896615486,4/10/2025 3:43:35 PM,G,2.5
63879896617997,4/10/2025 3:43:37 PM,D,2.5
63879896620497,4/10/2025 3:43:40 PM,D,2.5
63879896622997,4/10/2025 3:43:42 PM,K,2.5
63879896625497,4/10/2025 3:43:45 PM,T,2.5
63879896628008,4/10/2025 3:43:48 PM,K,2.5
63879896630509,4/10/2025 3:43:50 PM,G,2.5
63879896633009,4/10/2025 3:43:53 PM,D,2.5
63879896635509,4/10/2025 3:43:55 PM,G,2.5
63879896638020,4/10/2025 3:43:58 PM,D,2.5
63879896640520,4/10/2025 3:44:00 PM,G,2.5
63879896643030,4/10/2025 3:44:03 PM,T,2.5
63879896645531,4/10/2025 3:44:05 PM,K,2.5
63879896648031,4/10/2025 3:44:08 PM,T,2.5
63879896650543,4/10/2025 3:44:10 PM,T,2.5
63879896653053,4/10/2025 3:44:13 PM,T,2.5
63879896655553,4/10/2025 3:44:15 PM,D,2.5
63879896658054,4/10/2025 3:44:18 PM,G,2.5
63879896660564,4/10/2025 3:44:20 PM,G,2.5
63879896663075,4/10/2025 3:44:23 PM,G,2.5
63879896665576,4/10/2025 3:44:25 PM,K,2.5
63879896668085,4/10/2025 3:44:28 PM,D,2.5
63879896670586,4/10/2025 3:44:30 PM,K,2.5
63879896673086,4/10/2025 3:44:33 PM,T,2.5
63879896675586,4/10/2025 3:44:35 PM,T,2.5
