
Timestamp(ms),DateTime,Stimulus,TargetStatus,ParticipantResponse,ReactionTime(ms),ResponseClassification,CorrectResponse
63879724781229,4/8/2025 3:59:41 PM,D,No,No,500.31,Correct Rejection
63879724784239,4/8/2025 3:59:44 PM,D,Yes,No,1001.07,Miss
63879724784972,4/8/2025 3:59:44 PM,D,Yes,Yes,1733.58,Hit
63879724787863,4/8/2025 3:59:47 PM,D,Yes,Yes,2123.46,Hit
63879724790995,4/8/2025 3:59:50 PM,G,Yes,No,245.86,Miss
63879724794006,4/8/2025 3:59:54 PM,D,No,No,754.81,Correct Rejection
63879724797017,4/8/2025 3:59:57 PM,K,No,No,1255.28,Correct Rejection
63879724799338,4/8/2025 3:59:59 PM,K,Yes,Yes,1066.91,Hit
63879724802450,4/8/2025 4:00:02 PM,K,Yes,Yes,1678.31,Hit
63879724805316,4/8/2025 4:00:05 PM,K,Yes,Yes,2044.49,Hit
63879724808462,4/8/2025 4:00:08 PM,G,No,No,177.55,Correct Rejection
63879724811471,4/8/2025 4:00:11 PM,K,No,No,677.14,Correct Rejection
63879724814471,4/8/2025 4:00:14 PM,G,No,No,1168.06,Correct Rejection
63879724817472,4/8/2025 4:00:17 PM,T,No,No,1666.60,Correct Rejection
63879724820472,4/8/2025 4:00:20 PM,G,No,No,2156.41,Correct Rejection
63879724823484,4/8/2025 4:00:23 PM,D,No,No,157.07,Correct Rejection
63879724826485,4/8/2025 4:00:26 PM,D,Yes,No,656.67,Miss
63879724827029,4/8/2025 4:00:27 PM,D,Yes,Yes,1200.81,Hit
63879724830206,4/8/2025 4:00:30 PM,T,No,No,1877.85,Correct Rejection
63879724833206,4/8/2025 4:00:33 PM,K,No,No,2366.96,Correct Rejection
63879724836217,4/8/2025 4:00:36 PM,D,No,No,355.96,Correct Rejection
63879724839228,4/8/2025 4:00:39 PM,G,No,No,855.47,Correct Rejection
63879724842231,4/8/2025 4:00:42 PM,K,No,No,1347.13,Correct Rejection
63879724845238,4/8/2025 4:00:45 PM,G,No,No,1853.29,Correct Rejection
63879724848238,4/8/2025 4:00:48 PM,D,No,No,2343.96,Correct Rejection
63879724851251,4/8/2025 4:00:51 PM,T,Yes,No,343.94,Miss
63879724854261,4/8/2025 4:00:54 PM,K,No,No,844.46,Correct Rejection
63879724857262,4/8/2025 4:00:57 PM,K,Yes,No,1345.13,Miss
63879724860272,4/8/2025 4:01:00 PM,G,No,No,1854.61,Correct Rejection
63879724863272,4/8/2025 4:01:03 PM,K,No,No,2344.61,Correct Rejection
63879724866284,4/8/2025 4:01:06 PM,G,No,No,344.37,Correct Rejection
63879724869284,4/8/2025 4:01:09 PM,D,No,No,843.40,Correct Rejection
63879724872285,4/8/2025 4:01:12 PM,G,No,No,1335.09,Correct Rejection
63879724875291,4/8/2025 4:01:15 PM,D,No,No,1840.49,Correct Rejection
63879724878293,4/8/2025 4:01:18 PM,T,No,No,2335.16,Correct Rejection
63879724881293,4/8/2025 4:01:21 PM,K,No,No,333.36,Correct Rejection
63879724884295,4/8/2025 4:01:24 PM,D,No,No,832.39,Correct Rejection
63879724887295,4/8/2025 4:01:27 PM,T,No,No,1322.21,Correct Rejection
