
Timestamp,DateTime,StimulusName,StimulusInterval
63879293658639,4/3/2025 4:14:18 PM,D,2.5
63879293661147,4/3/2025 4:14:21 PM,G,2.5
63879293663658,4/3/2025 4:14:23 PM,D,2.5
63879293666169,4/3/2025 4:14:26 PM,T,2.5
63879293668669,4/3/2025 4:14:28 PM,T,2.5
63879293671180,4/3/2025 4:14:31 PM,G,2.5
63879293673681,4/3/2025 4:14:33 PM,G,2.5
63879293676192,4/3/2025 4:14:36 PM,G,2.5
63879293678699,4/3/2025 4:14:38 PM,D,2.5
63879293681201,4/3/2025 4:14:41 PM,G,2.5
63879293683703,4/3/2025 4:14:43 PM,D,2.5
63879293686205,4/3/2025 4:14:46 PM,G,2.5
63879293688715,4/3/2025 4:14:48 PM,D,2.5
63879293691215,4/3/2025 4:14:51 PM,K,2.5
63879293693726,4/3/2025 4:14:53 PM,G,2.5
63879293696226,4/3/2025 4:14:56 PM,D,2.5
63879293698737,4/3/2025 4:14:58 PM,G,2.5
63879293701249,4/3/2025 4:15:01 PM,T,2.5
63879293703749,4/3/2025 4:15:03 PM,D,2.5
63879293706259,4/3/2025 4:15:06 PM,G,2.5
63879293708771,4/3/2025 4:15:08 PM,D,2.5
63879293711282,4/3/2025 4:15:11 PM,K,2.5
63879293713793,4/3/2025 4:15:13 PM,D,2.5
63879293716304,4/3/2025 4:15:16 PM,G,2.5
63879293718804,4/3/2025 4:15:18 PM,G,2.5
63879293721315,4/3/2025 4:15:21 PM,D,2.5
63879293723827,4/3/2025 4:15:23 PM,T,2.5
63879293726337,4/3/2025 4:15:26 PM,G,2.5
63879293728837,4/3/2025 4:15:28 PM,T,2.5
63879293731338,4/3/2025 4:15:31 PM,D,2.5
63879293733849,4/3/2025 4:15:33 PM,G,2.5
63879293736349,4/3/2025 4:15:36 PM,T,2.5
63879293738859,4/3/2025 4:15:38 PM,D,2.5
63879293741359,4/3/2025 4:15:41 PM,K,2.5
63879293743871,4/3/2025 4:15:43 PM,T,2.5
63879293746371,4/3/2025 4:15:46 PM,T,2.5
63879293748872,4/3/2025 4:15:48 PM,T,2.5
