
Timestamp(ms),DateTime,Stimulus,TargetStatus,ParticipantResponse,ReactionTime(ms),ResponseClassification,CorrectResponse
63879718154559,4/8/2025 2:09:14 PM,T,No,No,512.91,Correct Rejection
63879718157568,4/8/2025 2:09:17 PM,D,No,No,1011.67,Correct Rejection
63879718160579,4/8/2025 2:09:20 PM,G,No,No,1522.10,Correct Rejection
63879718163584,4/8/2025 2:09:23 PM,G,Yes,No,2017.91,Miss
63879718166592,4/8/2025 2:09:26 PM,K,No,No,23.97,Correct Rejection
63879718169601,4/8/2025 2:09:29 PM,G,No,No,520.11,Correct Rejection
63879718172713,4/8/2025 2:09:32 PM,K,No,No,1034.16,Correct Rejection
63879718175724,4/8/2025 2:09:35 PM,D,No,No,1544.13,Correct Rejection
63879718178727,4/8/2025 2:09:38 PM,D,Yes,No,2037.28,Miss
63879718181735,4/8/2025 2:09:41 PM,K,No,No,44.63,Correct Rejection
63879718184743,4/8/2025 2:09:44 PM,G,No,No,542.65,Correct Rejection
63879718187746,4/8/2025 2:09:47 PM,K,No,No,1023.53,Correct Rejection
63879718190756,4/8/2025 2:09:50 PM,K,Yes,No,1530.84,Miss
63879718193769,4/8/2025 2:09:53 PM,T,No,No,2036.77,Correct Rejection
63879718196780,4/8/2025 2:09:56 PM,D,No,No,23.97,Correct Rejection
63879718199790,4/8/2025 2:09:59 PM,T,No,No,532.68,Correct Rejection
63879718202798,4/8/2025 2:10:02 PM,G,No,No,1039.05,Correct Rejection
63879718205802,4/8/2025 2:10:05 PM,T,No,No,1536.19,Correct Rejection
63879718208810,4/8/2025 2:10:08 PM,D,No,No,2041.67,Correct Rejection
63879718211812,4/8/2025 2:10:11 PM,D,No,No,33.55,Correct Rejection
63879718214821,4/8/2025 2:10:14 PM,D,Yes,No,533.36,Miss
63879718217826,4/8/2025 2:10:17 PM,D,Yes,No,1037.74,Miss
63879718220835,4/8/2025 2:10:20 PM,D,Yes,No,1544.69,Miss
63879718223835,4/8/2025 2:10:23 PM,D,Yes,No,2044.24,Miss
63879718226846,4/8/2025 2:10:26 PM,D,No,No,33.77,Correct Rejection
63879718229857,4/8/2025 2:10:29 PM,D,Yes,No,543.90,Miss
63879718232858,4/8/2025 2:10:32 PM,D,Yes,No,1034.32,Miss
63879718235868,4/8/2025 2:10:35 PM,T,No,No,1543.30,Correct Rejection
63879718238871,4/8/2025 2:10:38 PM,G,No,No,2037.49,Correct Rejection
63879718241877,4/8/2025 2:10:41 PM,G,No,No,31.05,Correct Rejection
63879718244886,4/8/2025 2:10:44 PM,G,Yes,No,529.97,Miss
63879718247949,4/8/2025 2:10:47 PM,G,Yes,No,1034.00,Miss
63879718251201,4/8/2025 2:10:51 PM,G,Yes,No,1534.16,Miss
63879718254210,4/8/2025 2:10:54 PM,K,No,No,2042.56,Correct Rejection
63879718257211,4/8/2025 2:10:57 PM,G,No,No,33.02,Correct Rejection
