
Timestamp(ms),DateTime,Stimulus,TargetStatus,ParticipantResponse,ReactionTime(ms),ResponseClassification,CorrectResponse
63880912954919,4/22/2025 10:02:34 AM,G,No,No,500.44,Correct Rejection
63880912957929,4/22/2025 10:02:37 AM,K,No,No,1010.16,Correct Rejection
63880912960928,4/22/2025 10:02:40 AM,G,No,No,1500.26,Correct Rejection
63880912963930,4/22/2025 10:02:43 AM,K,No,No,2000.74,Correct Rejection
63880912965418,4/22/2025 10:02:45 AM,K,Yes,Yes,988.34,Hit
63880912968607,4/22/2025 10:02:48 AM,T,No,No,1666.30,Correct Rejection
63880912971263,4/22/2025 10:02:51 AM,T,Yes,Yes,1811.65,Hit
63880912974352,4/22/2025 10:02:54 AM,D,No,No,2389.87,Correct Rejection
63880912977352,4/22/2025 10:02:57 AM,G,Yes,No,378.69,Miss
63880912978940,4/22/2025 10:02:58 AM,G,Yes,Yes,1966.23,Hit
63880912982052,4/22/2025 10:03:02 AM,T,No,No,67.70,Correct Rejection
63880912985052,4/22/2025 10:03:05 AM,D,No,No,567.25,Correct Rejection
63880912988063,4/22/2025 10:03:08 AM,T,No,No,1078.03,Correct Rejection
63880912991063,4/22/2025 10:03:11 AM,K,No,No,1577.81,Correct Rejection
63880912994074,4/22/2025 10:03:14 AM,D,No,No,2076.66,Correct Rejection
63880912995507,4/22/2025 10:03:15 AM,D,Yes,Yes,1000.24,Hit
