
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/14/2025 11:49:36 AM;;
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/14/2025 11:49:50 AM;;
4/14/2025 11:51:56 AM;TargetLandmark1_Billboard;(0.371, 0.466, 2.525);0.371;0.466;2.525;0.598;0.395;290.000
4/14/2025 11:51:56 AM;TargetLandmark2_LionStatue;(0.468, 0.608, 2.566);0.468;0.608;2.566;0.394;0.217;292.500
4/14/2025 11:51:56 AM;TargetLandmark3_GlobalLandmark1;(0.693, 0.248, 2.502);0.693;0.248;2.502;0.117;0.395;260.000
4/14/2025 11:51:56 AM;TargetLandmark4_GasStation;(0.612, 0.484, 2.549);0.612;0.484;2.549;0.307;0.677;295.000
4/14/2025 11:51:56 AM;TargetLandmark5_Church;(0.718, 0.677, 2.555);0.718;0.677;2.555;0.604;0.882;275.000
4/14/2025 11:51:56 AM;TargetLandmark6_GlobalLandmark2;(0.452, 0.310, 2.493);0.452;0.310;2.493;0.869;0.849;235.000
4/14/2025 11:51:56 AM;TargetLandmark7_MusicShop;(0.300, 0.656, 2.579);0.300;0.656;2.579;0.791;0.569;280.000
4/14/2025 11:51:57 AM;TargetLandmark1_Billboard;(0.371, 0.466, 2.525);0.371;0.466;2.525;0.598;0.395;290.000
4/14/2025 11:51:57 AM;TargetLandmark2_LionStatue;(0.468, 0.608, 2.566);0.468;0.608;2.566;0.394;0.217;292.500
4/14/2025 11:51:57 AM;TargetLandmark3_GlobalLandmark1;(0.693, 0.248, 2.502);0.693;0.248;2.502;0.117;0.395;260.000
4/14/2025 11:51:57 AM;TargetLandmark4_GasStation;(0.612, 0.484, 2.549);0.612;0.484;2.549;0.307;0.677;295.000
4/14/2025 11:51:57 AM;TargetLandmark5_Church;(0.718, 0.677, 2.555);0.718;0.677;2.555;0.604;0.882;275.000
4/14/2025 11:51:57 AM;TargetLandmark6_GlobalLandmark2;(0.452, 0.310, 2.493);0.452;0.310;2.493;0.869;0.849;235.000
4/14/2025 11:51:57 AM;TargetLandmark7_MusicShop;(0.300, 0.656, 2.579);0.300;0.656;2.579;0.791;0.569;280.000
