
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/17/2025 4:24:26 PM;;
4/17/2025 4:28:19 PM;TargetLandmark1_Billboard;(0.405, 0.402, 2.535);0.405;0.402;2.535;0.598;0.395;290.000
4/17/2025 4:28:19 PM;TargetLandmark2_LionStatue;(0.704, 0.570, 2.593);0.704;0.570;2.593;0.394;0.217;292.500
4/17/2025 4:28:19 PM;TargetLandmark3_GlobalLandmark1;(0.295, 0.500, 2.593);0.295;0.500;2.593;0.117;0.395;260.000
4/17/2025 4:28:19 PM;TargetLandmark4_GasStation;(0.297, 0.733, 2.576);0.297;0.733;2.576;0.307;0.677;295.000
4/17/2025 4:28:19 PM;TargetLandmark5_Church;(0.419, 0.631, 2.624);0.419;0.631;2.624;0.604;0.882;275.000
4/17/2025 4:28:19 PM;TargetLandmark6_GlobalLandmark2;(0.513, 0.758, 2.635);0.513;0.758;2.635;0.869;0.849;235.000
4/17/2025 4:28:19 PM;TargetLandmark7_MusicShop;(0.558, 0.391, 2.563);0.558;0.391;2.563;0.791;0.569;280.000
4/17/2025 4:28:21 PM;TargetLandmark1_Billboard;(0.405, 0.402, 2.535);0.405;0.402;2.535;0.598;0.395;290.000
4/17/2025 4:28:21 PM;TargetLandmark2_LionStatue;(0.704, 0.570, 2.593);0.704;0.570;2.593;0.394;0.217;292.500
4/17/2025 4:28:21 PM;TargetLandmark3_GlobalLandmark1;(0.295, 0.500, 2.593);0.295;0.500;2.593;0.117;0.395;260.000
4/17/2025 4:28:21 PM;TargetLandmark4_GasStation;(0.297, 0.733, 2.576);0.297;0.733;2.576;0.307;0.677;295.000
4/17/2025 4:28:21 PM;TargetLandmark5_Church;(0.419, 0.631, 2.624);0.419;0.631;2.624;0.604;0.882;275.000
4/17/2025 4:28:21 PM;TargetLandmark6_GlobalLandmark2;(0.513, 0.758, 2.635);0.513;0.758;2.635;0.869;0.849;235.000
4/17/2025 4:28:21 PM;TargetLandmark7_MusicShop;(0.558, 0.391, 2.563);0.558;0.391;2.563;0.791;0.569;280.000
