
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/11/2025 2:29:34 PM;;
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/11/2025 2:29:45 PM;;
4/11/2025 2:33:36 PM;TargetLandmark1_Billboard;(0.486, 0.380, 2.501);0.486;0.380;2.501;0.598;0.395;290.000
4/11/2025 2:33:36 PM;TargetLandmark2_LionStatue;(0.647, 0.653, 2.473);0.647;0.653;2.473;0.394;0.217;292.500
4/11/2025 2:33:36 PM;TargetLandmark3_GlobalLandmark1;(0.719, 0.283, 2.561);0.719;0.283;2.561;0.117;0.395;260.000
4/11/2025 2:33:36 PM;TargetLandmark4_GasStation;(0.862, 0.591, 2.416);0.862;0.591;2.416;0.307;0.677;295.000
4/11/2025 2:33:36 PM;TargetLandmark5_Church;(0.831, 0.383, 2.498);0.831;0.383;2.498;0.604;0.882;275.000
4/11/2025 2:33:36 PM;TargetLandmark6_GlobalLandmark2;(0.726, 0.099, 2.522);0.726;0.099;2.522;0.869;0.849;235.000
4/11/2025 2:33:36 PM;TargetLandmark7_MusicShop;(0.477, 0.189, 2.462);0.477;0.189;2.462;0.791;0.569;280.000
4/11/2025 2:33:37 PM;TargetLandmark1_Billboard;(0.486, 0.380, 2.501);0.486;0.380;2.501;0.598;0.395;290.000
4/11/2025 2:33:37 PM;TargetLandmark2_LionStatue;(0.647, 0.653, 2.473);0.647;0.653;2.473;0.394;0.217;292.500
4/11/2025 2:33:37 PM;TargetLandmark3_GlobalLandmark1;(0.719, 0.283, 2.561);0.719;0.283;2.561;0.117;0.395;260.000
4/11/2025 2:33:37 PM;TargetLandmark4_GasStation;(0.862, 0.591, 2.416);0.862;0.591;2.416;0.307;0.677;295.000
4/11/2025 2:33:37 PM;TargetLandmark5_Church;(0.831, 0.383, 2.498);0.831;0.383;2.498;0.604;0.882;275.000
4/11/2025 2:33:37 PM;TargetLandmark6_GlobalLandmark2;(0.726, 0.099, 2.522);0.726;0.099;2.522;0.869;0.849;235.000
4/11/2025 2:33:37 PM;TargetLandmark7_MusicShop;(0.477, 0.189, 2.462);0.477;0.189;2.462;0.791;0.569;280.000
