
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/11/2025 2:42:49 PM;;
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/11/2025 2:42:59 PM;;
4/11/2025 2:44:32 PM;TargetLandmark1_Billboard;(0.542, 0.385, 2.523);0.542;0.385;2.523;0.598;0.395;290.000
4/11/2025 2:44:32 PM;TargetLandmark2_LionStatue;(0.609, 0.574, 2.510);0.609;0.574;2.510;0.394;0.217;292.500
4/11/2025 2:44:32 PM;TargetLandmark3_GlobalLandmark1;(0.873, 0.494, 2.498);0.873;0.494;2.498;0.117;0.395;260.000
4/11/2025 2:44:32 PM;TargetLandmark4_GasStation;(0.777, 0.363, 2.512);0.777;0.363;2.512;0.307;0.677;295.000
4/11/2025 2:44:32 PM;TargetLandmark5_Church;(0.712, 0.074, 2.542);0.712;0.074;2.542;0.604;0.882;275.000
4/11/2025 2:44:32 PM;TargetLandmark6_GlobalLandmark2;(0.526, 0.148, 2.510);0.526;0.148;2.510;0.869;0.849;235.000
4/11/2025 2:44:32 PM;TargetLandmark7_MusicShop;(0.410, 0.284, 2.516);0.410;0.284;2.516;0.791;0.569;280.000
4/11/2025 2:44:34 PM;TargetLandmark1_Billboard;(0.542, 0.385, 2.523);0.542;0.385;2.523;0.598;0.395;290.000
4/11/2025 2:44:34 PM;TargetLandmark2_LionStatue;(0.609, 0.574, 2.510);0.609;0.574;2.510;0.394;0.217;292.500
4/11/2025 2:44:34 PM;TargetLandmark3_GlobalLandmark1;(0.873, 0.494, 2.498);0.873;0.494;2.498;0.117;0.395;260.000
4/11/2025 2:44:34 PM;TargetLandmark4_GasStation;(0.777, 0.363, 2.512);0.777;0.363;2.512;0.307;0.677;295.000
4/11/2025 2:44:34 PM;TargetLandmark5_Church;(0.712, 0.074, 2.542);0.712;0.074;2.542;0.604;0.882;275.000
4/11/2025 2:44:34 PM;TargetLandmark6_GlobalLandmark2;(0.526, 0.148, 2.510);0.526;0.148;2.510;0.869;0.849;235.000
4/11/2025 2:44:34 PM;TargetLandmark7_MusicShop;(0.410, 0.284, 2.516);0.410;0.284;2.516;0.791;0.569;280.000
