
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/16/2025 2:25:40 PM;;
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/16/2025 2:25:50 PM;;
4/16/2025 2:29:38 PM;TargetLandmark1_Billboard;(0.217, 0.480, 2.473);0.217;0.480;2.473;0.598;0.395;290.000
4/16/2025 2:29:38 PM;TargetLandmark2_LionStatue;(0.616, 0.627, 2.582);0.616;0.627;2.582;0.394;0.217;292.500
4/16/2025 2:29:38 PM;TargetLandmark3_GlobalLandmark1;(0.239, 0.784, 2.604);0.239;0.784;2.604;0.117;0.395;260.000
4/16/2025 2:29:38 PM;TargetLandmark4_GasStation;(0.839, 0.604, 2.532);0.839;0.604;2.532;0.307;0.677;295.000
4/16/2025 2:29:38 PM;TargetLandmark5_Church;(0.591, 0.826, 2.608);0.591;0.826;2.608;0.604;0.882;275.000
4/16/2025 2:29:38 PM;TargetLandmark6_GlobalLandmark2;(0.354, 0.844, 2.578);0.354;0.844;2.578;0.869;0.849;235.000
4/16/2025 2:29:38 PM;TargetLandmark7_MusicShop;(0.741, 0.739, 2.613);0.741;0.739;2.613;0.791;0.569;280.000
4/16/2025 2:29:40 PM;TargetLandmark1_Billboard;(0.217, 0.480, 2.473);0.217;0.480;2.473;0.598;0.395;290.000
4/16/2025 2:29:40 PM;TargetLandmark2_LionStatue;(0.616, 0.627, 2.582);0.616;0.627;2.582;0.394;0.217;292.500
4/16/2025 2:29:40 PM;TargetLandmark3_GlobalLandmark1;(0.239, 0.784, 2.604);0.239;0.784;2.604;0.117;0.395;260.000
4/16/2025 2:29:40 PM;TargetLandmark4_GasStation;(0.839, 0.604, 2.532);0.839;0.604;2.532;0.307;0.677;295.000
4/16/2025 2:29:40 PM;TargetLandmark5_Church;(0.591, 0.826, 2.608);0.591;0.826;2.608;0.604;0.882;275.000
4/16/2025 2:29:40 PM;TargetLandmark6_GlobalLandmark2;(0.354, 0.844, 2.578);0.354;0.844;2.578;0.869;0.849;235.000
4/16/2025 2:29:40 PM;TargetLandmark7_MusicShop;(0.741, 0.739, 2.613);0.741;0.739;2.613;0.791;0.569;280.000
