
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/16/2025 3:41:29 PM;;
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/16/2025 3:41:37 PM;;
4/16/2025 3:43:31 PM;TargetLandmark1_Billboard;(0.566, 0.540, 2.488);0.566;0.540;2.488;0.598;0.395;290.000
4/16/2025 3:43:31 PM;TargetLandmark2_LionStatue;(0.207, 0.671, 2.468);0.207;0.671;2.468;0.394;0.217;292.500
4/16/2025 3:43:31 PM;TargetLandmark3_GlobalLandmark1;(0.733, 0.631, 2.487);0.733;0.631;2.487;0.117;0.395;260.000
4/16/2025 3:43:31 PM;TargetLandmark4_GasStation;(0.894, 0.405, 2.465);0.894;0.405;2.465;0.307;0.677;295.000
4/16/2025 3:43:31 PM;TargetLandmark5_Church;(0.426, 0.210, 2.456);0.426;0.210;2.456;0.604;0.882;275.000
4/16/2025 3:43:31 PM;TargetLandmark6_GlobalLandmark2;(0.343, 0.420, 2.490);0.343;0.420;2.490;0.869;0.849;235.000
4/16/2025 3:43:31 PM;TargetLandmark7_MusicShop;(0.667, 0.241, 2.453);0.667;0.241;2.453;0.791;0.569;280.000
4/16/2025 3:43:32 PM;TargetLandmark1_Billboard;(0.566, 0.540, 2.488);0.566;0.540;2.488;0.598;0.395;290.000
4/16/2025 3:43:32 PM;TargetLandmark2_LionStatue;(0.207, 0.671, 2.468);0.207;0.671;2.468;0.394;0.217;292.500
4/16/2025 3:43:32 PM;TargetLandmark3_GlobalLandmark1;(0.733, 0.631, 2.487);0.733;0.631;2.487;0.117;0.395;260.000
4/16/2025 3:43:32 PM;TargetLandmark4_GasStation;(0.894, 0.405, 2.465);0.894;0.405;2.465;0.307;0.677;295.000
4/16/2025 3:43:32 PM;TargetLandmark5_Church;(0.426, 0.210, 2.456);0.426;0.210;2.456;0.604;0.882;275.000
4/16/2025 3:43:32 PM;TargetLandmark6_GlobalLandmark2;(0.343, 0.420, 2.490);0.343;0.420;2.490;0.869;0.849;235.000
4/16/2025 3:43:32 PM;TargetLandmark7_MusicShop;(0.667, 0.241, 2.453);0.667;0.241;2.453;0.791;0.569;280.000
