
Timestamp,DateTime,StimulusName,StimulusInterval
63879975638363,4/11/2025 1:40:38 PM,K,2.5
63879975640870,4/11/2025 1:40:40 PM,D,2.5
63879975643380,4/11/2025 1:40:43 PM,T,2.5
63879975645881,4/11/2025 1:40:45 PM,K,2.5
63879975648392,4/11/2025 1:40:48 PM,K,2.5
63879975650902,4/11/2025 1:40:50 PM,K,2.5
63879975653402,4/11/2025 1:40:53 PM,K,2.5
63879975655903,4/11/2025 1:40:55 PM,K,2.5
63879975658403,4/11/2025 1:40:58 PM,G,2.5
63879975660914,4/11/2025 1:41:00 PM,K,2.5
63879975663425,4/11/2025 1:41:03 PM,G,2.5
63879975665937,4/11/2025 1:41:05 PM,T,2.5
63879975669391,4/11/2025 1:41:09 PM,G,2.5
63879975671897,4/11/2025 1:41:11 PM,D,2.5
63879975674397,4/11/2025 1:41:14 PM,D,2.5
63879975676896,4/11/2025 1:41:16 PM,G,2.5
63879975679401,4/11/2025 1:41:19 PM,K,2.5
63879975681908,4/11/2025 1:41:21 PM,G,2.5
63879975684415,4/11/2025 1:41:24 PM,D,2.5
63879975686925,4/11/2025 1:41:26 PM,G,2.5
63879975689435,4/11/2025 1:41:29 PM,T,2.5
63879975691935,4/11/2025 1:41:31 PM,K,2.5
63879975694438,4/11/2025 1:41:34 PM,D,2.5
63879975696948,4/11/2025 1:41:36 PM,K,2.5
63879975699450,4/11/2025 1:41:39 PM,G,2.5
63879975701958,4/11/2025 1:41:41 PM,T,2.5
63879975704459,4/11/2025 1:41:44 PM,D,2.5
63879975706964,4/11/2025 1:41:46 PM,T,2.5
63879975709464,4/11/2025 1:41:49 PM,G,2.5
63879975711975,4/11/2025 1:41:51 PM,D,2.5
63879975714479,4/11/2025 1:41:54 PM,T,2.5
63879975716989,4/11/2025 1:41:56 PM,K,2.5
63879975719497,4/11/2025 1:41:59 PM,D,2.5
63879975722006,4/11/2025 1:42:02 PM,T,2.5
63879975724507,4/11/2025 1:42:04 PM,T,2.5
63879975727016,4/11/2025 1:42:07 PM,G,2.5
63879975729524,4/11/2025 1:42:09 PM,T,2.5
63879975732026,4/11/2025 1:42:12 PM,K,2.5
63879975734528,4/11/2025 1:42:14 PM,G,2.5
63879975737038,4/11/2025 1:42:17 PM,D,2.5
63879975739538,4/11/2025 1:42:19 PM,K,2.5
63879975742049,4/11/2025 1:42:22 PM,K,2.5
63879975744549,4/11/2025 1:42:24 PM,K,2.5
63879975747059,4/11/2025 1:42:27 PM,T,2.5
63879975749560,4/11/2025 1:42:29 PM,K,2.5
63879975752060,4/11/2025 1:42:32 PM,T,2.5
63879975754571,4/11/2025 1:42:34 PM,G,2.5
63879975757071,4/11/2025 1:42:37 PM,D,2.5
63879975759572,4/11/2025 1:42:39 PM,D,2.5
63879975762072,4/11/2025 1:42:42 PM,T,2.5
63879975764578,4/11/2025 1:42:44 PM,K,2.5
63879975767083,4/11/2025 1:42:47 PM,K,2.5
63879975769583,4/11/2025 1:42:49 PM,T,2.5
63879975772093,4/11/2025 1:42:52 PM,D,2.5
63879975774603,4/11/2025 1:42:54 PM,T,2.5
63879975777106,4/11/2025 1:42:57 PM,K,2.5
63879975779606,4/11/2025 1:42:59 PM,T,2.5
63879975782107,4/11/2025 1:43:02 PM,D,2.5
