
Timestamp(ms),DateTime,Stimulus,TargetStatus,ParticipantResponse,ReactionTime(ms),ResponseClassification,CorrectResponse
63879968312641,4/11/2025 11:38:32 AM,D,Yes,No,500.33,Miss
63879968314763,4/11/2025 11:38:34 AM,K,No,Yes,112.33,False Alarm
63879968317908,4/11/2025 11:38:37 AM,T,No,No,755.54,Correct Rejection
63879968320909,4/11/2025 11:38:40 AM,T,Yes,No,1246.66,Miss
63879968322538,4/11/2025 11:38:42 AM,T,Yes,Yes,375.90,Hit
63879968323551,4/11/2025 11:38:43 AM,T,Yes,Yes,1387.96,Hit
63879968325619,4/11/2025 11:38:45 AM,T,Yes,Yes,955.85,Hit
63879968328788,4/11/2025 11:38:48 AM,T,Yes,No,1613.47,Miss
63879968329530,4/11/2025 11:38:49 AM,T,Yes,Yes,2355.56,Hit
63879968332640,4/11/2025 11:38:52 AM,K,No,No,455.51,Correct Rejection
63879968335652,4/11/2025 11:38:55 AM,G,No,No,966.07,Correct Rejection
63879968338652,4/11/2025 11:38:58 AM,K,No,No,1455.24,Correct Rejection
63879968341656,4/11/2025 11:39:01 AM,D,No,No,1948.76,Correct Rejection
63879968344661,4/11/2025 11:39:04 AM,T,No,No,2452.08,Correct Rejection
63879968347669,4/11/2025 11:39:07 AM,T,No,No,458.83,Correct Rejection
63879968350671,4/11/2025 11:39:10 AM,T,Yes,No,956.27,Miss
63879968353675,4/11/2025 11:39:13 AM,T,Yes,No,1455.75,Miss
63879968356684,4/11/2025 11:39:16 AM,G,No,No,1963.27,Correct Rejection
63879968358314,4/11/2025 11:39:18 AM,G,Yes,Yes,1084.80,Hit
63879968360914,4/11/2025 11:39:20 AM,G,Yes,Yes,1182.15,Hit
63879968364067,4/11/2025 11:39:24 AM,K,No,No,1831.87,Correct Rejection
63879968367067,4/11/2025 11:39:27 AM,G,No,No,2325.45,Correct Rejection
63879968370074,4/11/2025 11:39:30 AM,D,No,No,321.67,Correct Rejection
63879968373074,4/11/2025 11:39:33 AM,T,No,No,810.76,Correct Rejection
63879968376075,4/11/2025 11:39:36 AM,D,No,No,1311.32,Correct Rejection
63879968378217,4/11/2025 11:39:38 AM,D,Yes,Yes,954.04,Hit
63879968381385,4/11/2025 11:39:41 AM,G,No,No,1610.58,Correct Rejection
63879968384052,4/11/2025 11:39:44 AM,G,Yes,Yes,1777.31,Hit
63879968387219,4/11/2025 11:39:47 AM,T,No,No,2431.66,Correct Rejection
63879968390221,4/11/2025 11:39:50 AM,D,No,No,422.23,Correct Rejection
63879968393222,4/11/2025 11:39:53 AM,K,No,No,913.24,Correct Rejection
63879968396234,4/11/2025 11:39:56 AM,D,No,No,1423.37,Correct Rejection
63879968399242,4/11/2025 11:39:59 AM,G,No,No,1920.28,Correct Rejection
63879968402255,4/11/2025 11:40:02 AM,K,No,No,2426.31,Correct Rejection
63879968405262,4/11/2025 11:40:05 AM,T,No,No,419.60,Correct Rejection
63879968408266,4/11/2025 11:40:08 AM,D,No,No,921.53,Correct Rejection
63879968411269,4/11/2025 11:40:11 AM,G,No,No,1420.09,Correct Rejection
63879968414276,4/11/2025 11:40:14 AM,K,No,No,1920.42,Correct Rejection
63879968417276,4/11/2025 11:40:17 AM,T,No,No,2410.97,Correct Rejection
63879968420284,4/11/2025 11:40:20 AM,D,No,No,406.27,Correct Rejection
63879968423295,4/11/2025 11:40:23 AM,G,No,No,913.13,Correct Rejection
63879968426297,4/11/2025 11:40:26 AM,K,No,No,1401.06,Correct Rejection
63879968429297,4/11/2025 11:40:29 AM,G,No,No,1889.68,Correct Rejection
63879968432298,4/11/2025 11:40:32 AM,K,No,No,2389.73,Correct Rejection
63879968433431,4/11/2025 11:40:33 AM,K,Yes,Yes,1010.51,Hit
63879968436621,4/11/2025 11:40:36 AM,D,No,No,1701.10,Correct Rejection
63879968439631,4/11/2025 11:40:39 AM,K,No,No,2207.99,Correct Rejection
63879968442632,4/11/2025 11:40:42 AM,G,No,No,200.42,Correct Rejection
