
Timestamp,DateTime,StimulusName,StimulusInterval
63880240574272,4/14/2025 3:16:14 PM,D,2.5
63880240576781,4/14/2025 3:16:16 PM,T,2.5
63880240579281,4/14/2025 3:16:19 PM,D,2.5
63880240581793,4/14/2025 3:16:21 PM,K,2.5
63880240584303,4/14/2025 3:16:24 PM,T,2.5
63880240586815,4/14/2025 3:16:26 PM,G,2.5
63880240589315,4/14/2025 3:16:29 PM,G,2.5
63880240591825,4/14/2025 3:16:31 PM,G,2.5
63880240594326,4/14/2025 3:16:34 PM,G,2.5
63880240596837,4/14/2025 3:16:36 PM,K,2.5
63880240599337,4/14/2025 3:16:39 PM,T,2.5
63880240601847,4/14/2025 3:16:41 PM,K,2.5
63880240604348,4/14/2025 3:16:44 PM,G,2.5
63880240606859,4/14/2025 3:16:46 PM,T,2.5
63880240609359,4/14/2025 3:16:49 PM,D,2.5
63880240611870,4/14/2025 3:16:51 PM,T,2.5
63880240614373,4/14/2025 3:16:54 PM,T,2.5
63880240616886,4/14/2025 3:16:56 PM,D,2.5
63880240619386,4/14/2025 3:16:59 PM,K,2.5
63880240621896,4/14/2025 3:17:01 PM,T,2.5
63880240624408,4/14/2025 3:17:04 PM,K,2.5
63880240626915,4/14/2025 3:17:06 PM,T,2.5
63880240629423,4/14/2025 3:17:09 PM,K,2.5
63880240631926,4/14/2025 3:17:11 PM,K,2.5
63880240634433,4/14/2025 3:17:14 PM,K,2.5
63880240636939,4/14/2025 3:17:16 PM,D,2.5
63880240639450,4/14/2025 3:17:19 PM,K,2.5
63880240641960,4/14/2025 3:17:21 PM,D,2.5
63880240644461,4/14/2025 3:17:24 PM,K,2.5
63880240646971,4/14/2025 3:17:26 PM,K,2.5
63880240649471,4/14/2025 3:17:29 PM,G,2.5
63880240651971,4/14/2025 3:17:31 PM,T,2.5
63880240654482,4/14/2025 3:17:34 PM,D,2.5
63880240656982,4/14/2025 3:17:36 PM,K,2.5
63880240659483,4/14/2025 3:17:39 PM,G,2.5
63880240661985,4/14/2025 3:17:41 PM,G,2.5
63880240664496,4/14/2025 3:17:44 PM,T,2.5
63880240667003,4/14/2025 3:17:47 PM,K,2.5
63880240669505,4/14/2025 3:17:49 PM,D,2.5
63880240672016,4/14/2025 3:17:52 PM,D,2.5
63880240674526,4/14/2025 3:17:54 PM,G,2.5
63880240677027,4/14/2025 3:17:57 PM,G,2.5
63880240679526,4/14/2025 3:17:59 PM,K,2.5
63880240682027,4/14/2025 3:18:02 PM,T,2.5
63880240684538,4/14/2025 3:18:04 PM,K,2.5
63880240687047,4/14/2025 3:18:07 PM,T,2.5
63880240689548,4/14/2025 3:18:09 PM,K,2.5
63880240692053,4/14/2025 3:18:12 PM,D,2.5
63880240694555,4/14/2025 3:18:14 PM,T,2.5
63880240697060,4/14/2025 3:18:17 PM,G,2.5
63880240699572,4/14/2025 3:18:19 PM,D,2.5
63880240702083,4/14/2025 3:18:22 PM,D,2.5
63880240704583,4/14/2025 3:18:24 PM,K,2.5
63880240707093,4/14/2025 3:18:27 PM,K,2.5
63880240709595,4/14/2025 3:18:29 PM,G,2.5
63880240712103,4/14/2025 3:18:32 PM,T,2.5
63880240714605,4/14/2025 3:18:34 PM,D,2.5
63880240717116,4/14/2025 3:18:37 PM,D,2.5
63880240719616,4/14/2025 3:18:39 PM,G,2.5
63880240722117,4/14/2025 3:18:42 PM,D,2.5
63880240724627,4/14/2025 3:18:44 PM,K,2.5
63880240727127,4/14/2025 3:18:47 PM,K,2.5
63880240729627,4/14/2025 3:18:49 PM,D,2.5
63880240732128,4/14/2025 3:18:52 PM,G,2.5
63880240734639,4/14/2025 3:18:54 PM,D,2.5
63880240737150,4/14/2025 3:18:57 PM,K,2.5
63880240739660,4/14/2025 3:18:59 PM,T,2.5
63880240742161,4/14/2025 3:19:02 PM,D,2.5
63880240744662,4/14/2025 3:19:04 PM,K,2.5
63880240747162,4/14/2025 3:19:07 PM,G,2.5
63880240749672,4/14/2025 3:19:09 PM,G,2.5
63880240752173,4/14/2025 3:19:12 PM,K,2.5
63880240754683,4/14/2025 3:19:14 PM,K,2.5
63880240757183,4/14/2025 3:19:17 PM,D,2.5
63880240759694,4/14/2025 3:19:19 PM,G,2.5
63880240762195,4/14/2025 3:19:22 PM,T,2.5
63880240764695,4/14/2025 3:19:24 PM,D,2.5
63880240767196,4/14/2025 3:19:27 PM,T,2.5
63880240769706,4/14/2025 3:19:29 PM,D,2.5
63880240772217,4/14/2025 3:19:32 PM,G,2.5
63880240774718,4/14/2025 3:19:34 PM,K,2.5
63880240777218,4/14/2025 3:19:37 PM,G,2.5
63880240779728,4/14/2025 3:19:39 PM,T,2.5
63880240782228,4/14/2025 3:19:42 PM,D,2.5
63880240784739,4/14/2025 3:19:44 PM,K,2.5
63880240787240,4/14/2025 3:19:47 PM,K,2.5
63880240789740,4/14/2025 3:19:49 PM,K,2.5
63880240792240,4/14/2025 3:19:52 PM,T,2.5
63880240794751,4/14/2025 3:19:54 PM,T,2.5
63880240797262,4/14/2025 3:19:57 PM,D,2.5
63880240799762,4/14/2025 3:19:59 PM,K,2.5
63880240802262,4/14/2025 3:20:02 PM,G,2.5
63880240804762,4/14/2025 3:20:04 PM,K,2.5
63880240807263,4/14/2025 3:20:07 PM,K,2.5
63880240809772,4/14/2025 3:20:09 PM,G,2.5
63880240812273,4/14/2025 3:20:12 PM,K,2.5
63880240814773,4/14/2025 3:20:14 PM,D,2.5
63880240817273,4/14/2025 3:20:17 PM,T,2.5
63880240819776,4/14/2025 3:20:19 PM,T,2.5
63880240822274,4/14/2025 3:20:22 PM,K,2.5
63880240824783,4/14/2025 3:20:24 PM,G,2.5
63880240827284,4/14/2025 3:20:27 PM,T,2.5
63880240829787,4/14/2025 3:20:29 PM,G,2.5
63880240832285,4/14/2025 3:20:32 PM,G,2.5
