
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/14/2025 3:42:05 PM;;
4/14/2025 3:42:54 PM;TargetLandmark1_Billboard;(0.385, 0.490, 2.509);0.385;0.490;2.509;0.598;0.395;290.000
4/14/2025 3:42:54 PM;TargetLandmark2_LionStatue;(0.358, 0.186, 2.444);0.358;0.186;2.444;0.394;0.217;292.500
4/14/2025 3:42:54 PM;TargetLandmark3_GlobalLandmark1;(0.250, 0.327, 2.467);0.250;0.327;2.467;0.117;0.395;260.000
4/14/2025 3:42:54 PM;TargetLandmark4_GasStation;(0.711, 0.590, 2.448);0.711;0.590;2.448;0.307;0.677;295.000
4/14/2025 3:42:54 PM;TargetLandmark5_Church;(0.326, 0.753, 2.489);0.326;0.753;2.489;0.604;0.882;275.000
4/14/2025 3:42:54 PM;TargetLandmark6_GlobalLandmark2;(0.608, 0.717, 2.452);0.608;0.717;2.452;0.869;0.849;235.000
4/14/2025 3:42:54 PM;TargetLandmark7_MusicShop;(0.533, 0.226, 2.486);0.533;0.226;2.486;0.791;0.569;280.000
4/14/2025 3:42:58 PM;TargetLandmark1_Billboard;(0.385, 0.490, 2.509);0.385;0.490;2.509;0.598;0.395;290.000
4/14/2025 3:42:58 PM;TargetLandmark2_LionStatue;(0.358, 0.186, 2.444);0.358;0.186;2.444;0.394;0.217;292.500
4/14/2025 3:42:58 PM;TargetLandmark3_GlobalLandmark1;(0.250, 0.327, 2.467);0.250;0.327;2.467;0.117;0.395;260.000
4/14/2025 3:42:58 PM;TargetLandmark4_GasStation;(0.711, 0.590, 2.448);0.711;0.590;2.448;0.307;0.677;295.000
4/14/2025 3:42:58 PM;TargetLandmark5_Church;(0.326, 0.753, 2.489);0.326;0.753;2.489;0.604;0.882;275.000
4/14/2025 3:42:58 PM;TargetLandmark6_GlobalLandmark2;(0.608, 0.717, 2.452);0.608;0.717;2.452;0.869;0.849;235.000
4/14/2025 3:42:58 PM;TargetLandmark7_MusicShop;(0.533, 0.226, 2.486);0.533;0.226;2.486;0.791;0.569;280.000
