
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/14/2025 6:28:17 PM;;
4/14/2025 6:32:30 PM;TargetLandmark1_Billboard;(0.285, 0.515, 2.463);0.285;0.515;2.463;0.598;0.395;290.000
4/14/2025 6:32:30 PM;TargetLandmark2_LionStatue;(0.763, 0.473, 2.477);0.763;0.473;2.477;0.394;0.217;292.500
4/14/2025 6:32:30 PM;TargetLandmark3_GlobalLandmark1;(0.175, 0.362, 2.409);0.175;0.362;2.409;0.117;0.395;260.000
4/14/2025 6:32:30 PM;TargetLandmark4_GasStation;(0.289, 0.674, 2.444);0.289;0.674;2.444;0.307;0.677;295.000
4/14/2025 6:32:30 PM;TargetLandmark5_Church;(0.490, 0.765, 2.411);0.490;0.765;2.411;0.604;0.882;275.000
4/14/2025 6:32:30 PM;TargetLandmark6_GlobalLandmark2;(0.759, 0.822, 2.473);0.759;0.822;2.473;0.869;0.849;235.000
4/14/2025 6:32:30 PM;TargetLandmark7_MusicShop;(0.552, 0.355, 2.506);0.552;0.355;2.506;0.791;0.569;280.000
4/14/2025 6:32:31 PM;TargetLandmark1_Billboard;(0.285, 0.515, 2.463);0.285;0.515;2.463;0.598;0.395;290.000
4/14/2025 6:32:31 PM;TargetLandmark2_LionStatue;(0.763, 0.473, 2.477);0.763;0.473;2.477;0.394;0.217;292.500
4/14/2025 6:32:31 PM;TargetLandmark3_GlobalLandmark1;(0.175, 0.362, 2.409);0.175;0.362;2.409;0.117;0.395;260.000
4/14/2025 6:32:31 PM;TargetLandmark4_GasStation;(0.289, 0.674, 2.444);0.289;0.674;2.444;0.307;0.677;295.000
4/14/2025 6:32:31 PM;TargetLandmark5_Church;(0.490, 0.765, 2.411);0.490;0.765;2.411;0.604;0.882;275.000
4/14/2025 6:32:31 PM;TargetLandmark6_GlobalLandmark2;(0.759, 0.822, 2.473);0.759;0.822;2.473;0.869;0.849;235.000
4/14/2025 6:32:31 PM;TargetLandmark7_MusicShop;(0.552, 0.355, 2.506);0.552;0.355;2.506;0.791;0.569;280.000
