
Timestamp(ms),DateTime,Stimulus,TargetStatus,ParticipantResponse,ReactionTime(ms),ResponseClassification,CorrectResponse
63880855462428,4/21/2025 6:04:22 PM,G,Yes,No,502.77,Miss
63880855463237,4/21/2025 6:04:23 PM,G,Yes,Yes,1311.54,Hit
63880855466426,4/21/2025 6:04:26 PM,T,No,No,2000.01,Correct Rejection
63880855468538,4/21/2025 6:04:28 PM,G,No,Yes,1599.88,False Alarm
63880855471748,4/21/2025 6:04:31 PM,T,No,No,2301.21,Correct Rejection
63880855474761,4/21/2025 6:04:34 PM,T,No,No,289.76,Correct Rejection
63880855477758,4/21/2025 6:04:37 PM,D,No,No,788.70,Correct Rejection
63880855480713,4/21/2025 6:04:40 PM,D,Yes,Yes,1232.12,Hit
63880855483948,4/21/2025 6:04:43 PM,G,No,No,1956.95,Correct Rejection
63880855486958,4/21/2025 6:04:46 PM,D,No,No,2465.34,Correct Rejection
63880855489960,4/21/2025 6:04:49 PM,D,No,No,456.17,Correct Rejection
63880855491025,4/21/2025 6:04:51 PM,D,No,Yes,1521.65,False Alarm
63880855494215,4/21/2025 6:04:54 PM,T,No,No,2200.97,Correct Rejection
63880855497225,4/21/2025 6:04:57 PM,K,No,No,200.24,Correct Rejection
63880855500237,4/21/2025 6:05:00 PM,D,No,No,709.63,Correct Rejection
63880855503231,4/21/2025 6:05:03 PM,K,No,Yes,1192.76,False Alarm
63880855506449,4/21/2025 6:05:06 PM,D,No,No,1900.91,Correct Rejection
63880855509459,4/21/2025 6:05:09 PM,G,No,No,2411.66,Correct Rejection
63880855512461,4/21/2025 6:05:12 PM,G,No,No,405.72,Correct Rejection
63880855514549,4/21/2025 6:05:14 PM,G,No,Yes,2492.24,False Alarm
63880855517734,4/21/2025 6:05:17 PM,G,No,No,669.40,Correct Rejection
63880855520736,4/21/2025 6:05:20 PM,G,Yes,No,1156.57,Miss
63880855521154,4/21/2025 6:05:21 PM,G,Yes,Yes,1574.97,Hit
63880855524359,4/21/2025 6:05:24 PM,T,No,No,2273.06,Correct Rejection
63880855527366,4/21/2025 6:05:27 PM,T,No,No,261.41,Correct Rejection
63880855528571,4/21/2025 6:05:28 PM,T,No,Yes,1466.35,False Alarm
63880855531799,4/21/2025 6:05:31 PM,G,No,No,2183.00,Correct Rejection
63880855534804,4/21/2025 6:05:34 PM,G,No,No,174.66,Correct Rejection
63880855537812,4/21/2025 6:05:37 PM,T,No,No,678.22,Correct Rejection
63880855540814,4/21/2025 6:05:40 PM,D,No,No,1168.87,Correct Rejection
63880855543241,4/21/2025 6:05:43 PM,D,Yes,Yes,1089.83,Hit
63880855546423,4/21/2025 6:05:46 PM,G,No,No,1768.49,Correct Rejection
63880855549430,4/21/2025 6:05:49 PM,T,No,No,2267.15,Correct Rejection
63880855550994,4/21/2025 6:05:50 PM,T,Yes,Yes,1324.40,Hit
63880855554187,4/21/2025 6:05:54 PM,K,No,No,2007.78,Correct Rejection
63880855557187,4/21/2025 6:05:57 PM,K,Yes,No,2502.79,Miss
63880855560189,4/21/2025 6:06:00 PM,G,No,No,493.07,Correct Rejection
63880855563196,4/21/2025 6:06:03 PM,K,No,No,996.41,Correct Rejection
63880855563500,4/21/2025 6:06:03 PM,K,No,Yes,1301.22,False Alarm
63880855566681,4/21/2025 6:06:06 PM,D,No,No,1981.23,Correct Rejection
63880855569693,4/21/2025 6:06:09 PM,T,No,No,2486.10,Correct Rejection
63880855572702,4/21/2025 6:06:12 PM,T,No,No,487.70,Correct Rejection
63880855575712,4/21/2025 6:06:15 PM,K,No,No,988.85,Correct Rejection
63880855578724,4/21/2025 6:06:18 PM,T,No,No,1500.06,Correct Rejection
63880855580741,4/21/2025 6:06:20 PM,T,Yes,Yes,1006.76,Hit
63880855583413,4/21/2025 6:06:23 PM,T,Yes,Yes,1166.28,Hit
63880855586589,4/21/2025 6:06:26 PM,K,No,No,1835.33,Correct Rejection
63880855588469,4/21/2025 6:06:28 PM,K,Yes,Yes,1213.10,Hit
63880855591687,4/21/2025 6:06:31 PM,D,No,No,1921.77,Correct Rejection
63880855594697,4/21/2025 6:06:34 PM,G,No,No,2419.40,Correct Rejection
63880855597706,4/21/2025 6:06:37 PM,G,No,No,411.41,Correct Rejection
63880855600710,4/21/2025 6:06:40 PM,T,No,No,904.95,Correct Rejection
63880855603711,4/21/2025 6:06:43 PM,G,No,No,1405.58,Correct Rejection
63880855606713,4/21/2025 6:06:46 PM,D,No,No,1902.71,Correct Rejection
63880855609718,4/21/2025 6:06:49 PM,T,No,No,2397.34,Correct Rejection
63880855612727,4/21/2025 6:06:52 PM,D,No,No,386.02,Correct Rejection
63880855615729,4/21/2025 6:06:55 PM,D,Yes,No,867.57,Miss
63880855615740,4/21/2025 6:06:55 PM,D,Yes,Yes,879.03,Hit
63880855618929,4/21/2025 6:06:58 PM,K,No,No,1557.21,Correct Rejection
63880855621929,4/21/2025 6:07:01 PM,G,No,No,2056.18,Correct Rejection
63880855624938,4/21/2025 6:07:04 PM,D,Yes,No,54.31,Miss
63880855626072,4/21/2025 6:07:06 PM,D,Yes,Yes,1188.23,Hit
63880855629250,4/21/2025 6:07:09 PM,D,Yes,No,1865.45,Miss
63880855632251,4/21/2025 6:07:12 PM,K,No,No,2355.76,Correct Rejection
63880855635258,4/21/2025 6:07:15 PM,G,No,No,352.51,Correct Rejection
63880855638262,4/21/2025 6:07:18 PM,G,Yes,No,845.20,Miss
63880855638439,4/21/2025 6:07:18 PM,G,Yes,Yes,1022.35,Hit
63880855641629,4/21/2025 6:07:21 PM,D,No,No,1701.75,Correct Rejection
63880855643440,4/21/2025 6:07:23 PM,D,Yes,Yes,1010.96,Hit
63880855646609,4/21/2025 6:07:26 PM,G,No,No,1668.50,Correct Rejection
63880855649618,4/21/2025 6:07:29 PM,D,No,No,2170.06,Correct Rejection
63880855650864,4/21/2025 6:07:30 PM,D,Yes,Yes,913.15,Hit
63880855654058,4/21/2025 6:07:34 PM,K,No,No,1606.55,Correct Rejection
63880855657060,4/21/2025 6:07:37 PM,G,No,No,2100.08,Correct Rejection
63880855660063,4/21/2025 6:07:40 PM,D,Yes,No,99.37,Miss
63880855660827,4/21/2025 6:07:40 PM,D,Yes,Yes,862.41,Hit
63880855663998,4/21/2025 6:07:43 PM,G,No,No,1529.13,Correct Rejection
63880855667006,4/21/2025 6:07:47 PM,K,No,No,2031.98,Correct Rejection
63880855670011,4/21/2025 6:07:50 PM,T,No,No,13.21,Correct Rejection
63880855673020,4/21/2025 6:07:53 PM,K,No,No,514.92,Correct Rejection
63880855676029,4/21/2025 6:07:56 PM,D,No,No,1017.27,Correct Rejection
63880855679031,4/21/2025 6:07:59 PM,G,No,No,1512.60,Correct Rejection
63880855681109,4/21/2025 6:08:01 PM,G,Yes,Yes,1084.93,Hit
63880855684310,4/21/2025 6:08:04 PM,G,Yes,No,1777.01,Miss
63880855685985,4/21/2025 6:08:05 PM,G,Yes,Yes,954.59,Hit
63880855688341,4/21/2025 6:08:08 PM,G,Yes,Yes,809.94,Hit
63880855691541,4/21/2025 6:08:11 PM,T,No,No,1499.60,Correct Rejection
63880855694540,4/21/2025 6:08:14 PM,T,Yes,No,1988.50,Miss
63880855697552,4/21/2025 6:08:17 PM,D,No,No,2494.60,Correct Rejection
63880855700558,4/21/2025 6:08:20 PM,K,Yes,No,488.71,Miss
63880855700965,4/21/2025 6:08:20 PM,K,Yes,Yes,894.96,Hit
63880855704154,4/21/2025 6:08:24 PM,T,No,No,1581.64,Correct Rejection
63880855707163,4/21/2025 6:08:27 PM,D,No,No,2084.90,Correct Rejection
63880855710167,4/21/2025 6:08:30 PM,D,No,No,72.54,Correct Rejection
63880855713171,4/21/2025 6:08:33 PM,T,No,No,565.92,Correct Rejection
63880855716172,4/21/2025 6:08:36 PM,T,Yes,No,1065.83,Miss
63880855719178,4/21/2025 6:08:39 PM,G,No,No,1570.40,Correct Rejection
63880855722186,4/21/2025 6:08:42 PM,D,No,No,2071.50,Correct Rejection
63880855725187,4/21/2025 6:08:45 PM,G,No,No,61.46,Correct Rejection
63880855728199,4/21/2025 6:08:48 PM,K,No,No,572.45,Correct Rejection
63880855731204,4/21/2025 6:08:51 PM,D,No,No,1072.97,Correct Rejection
