
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/3/2025 3:42:03 PM;;
4/3/2025 3:42:24 PM;TargetLandmark1_Billboard;(0.616, 0.368, 2.527);0.616;0.368;2.527;0.598;0.395;290.000
4/3/2025 3:42:24 PM;TargetLandmark2_LionStatue;(-0.096, 0.261, 2.263);-0.096;0.261;2.263;0.394;0.217;292.500
4/3/2025 3:42:24 PM;TargetLandmark3_GlobalLandmark1;(-0.096, 0.383, 2.263);-0.096;0.383;2.263;0.117;0.395;260.000
4/3/2025 3:42:24 PM;TargetLandmark4_GasStation;(-0.096, 0.153, 2.263);-0.096;0.153;2.263;0.307;0.677;295.000
4/3/2025 3:42:24 PM;TargetLandmark5_Church;(-0.096, 0.862, 2.263);-0.096;0.862;2.263;0.604;0.882;275.000
4/3/2025 3:42:24 PM;TargetLandmark6_GlobalLandmark2;(0.779, 0.748, 2.525);0.779;0.748;2.525;0.869;0.849;235.000
4/3/2025 3:42:24 PM;TargetLandmark7_MusicShop;(0.663, 0.540, 2.543);0.663;0.540;2.543;0.791;0.569;280.000
4/3/2025 3:44:32 PM;TargetLandmark1_Billboard;(0.616, 0.368, 2.527);0.616;0.368;2.527;0.598;0.395;290.000
4/3/2025 3:44:32 PM;TargetLandmark2_LionStatue;(0.473, 0.229, 2.514);0.473;0.229;2.514;0.394;0.217;292.500
4/3/2025 3:44:32 PM;TargetLandmark3_GlobalLandmark1;(0.316, 0.414, 2.504);0.316;0.414;2.504;0.117;0.395;260.000
4/3/2025 3:44:32 PM;TargetLandmark4_GasStation;(0.459, 0.597, 2.525);0.459;0.597;2.525;0.307;0.677;295.000
4/3/2025 3:44:32 PM;TargetLandmark5_Church;(0.662, 0.748, 2.525);0.662;0.748;2.525;0.604;0.882;275.000
4/3/2025 3:44:32 PM;TargetLandmark6_GlobalLandmark2;(0.844, 0.749, 2.524);0.844;0.749;2.524;0.869;0.849;235.000
4/3/2025 3:44:32 PM;TargetLandmark7_MusicShop;(0.664, 0.495, 2.517);0.664;0.495;2.517;0.791;0.569;280.000
