
Timestamp,DateTime,StimulusName,StimulusInterval
63880320952831,4/15/2025 1:35:52 PM,T,2.5
63880320955340,4/15/2025 1:35:55 PM,T,2.5
63880320957840,4/15/2025 1:35:57 PM,K,2.5
63880320960340,4/15/2025 1:36:00 PM,K,2.5
63880320962850,4/15/2025 1:36:02 PM,K,2.5
63880320965350,4/15/2025 1:36:05 PM,K,2.5
63880320967861,4/15/2025 1:36:07 PM,T,2.5
63880320970362,4/15/2025 1:36:10 PM,T,2.5
63880320972871,4/15/2025 1:36:12 PM,T,2.5
63880320975376,4/15/2025 1:36:15 PM,G,2.5
63880320977887,4/15/2025 1:36:17 PM,K,2.5
63880320980394,4/15/2025 1:36:20 PM,K,2.5
63880320982905,4/15/2025 1:36:22 PM,D,2.5
63880320985408,4/15/2025 1:36:25 PM,D,2.5
63880320987916,4/15/2025 1:36:27 PM,T,2.5
63880320990416,4/15/2025 1:36:30 PM,T,2.5
63880320992916,4/15/2025 1:36:32 PM,K,2.5
63880320995417,4/15/2025 1:36:35 PM,G,2.5
63880320997927,4/15/2025 1:36:37 PM,D,2.5
63880321000434,4/15/2025 1:36:40 PM,K,2.5
63880321002942,4/15/2025 1:36:42 PM,G,2.5
63880321005454,4/15/2025 1:36:45 PM,T,2.5
63880321007966,4/15/2025 1:36:47 PM,D,2.5
63880321010475,4/15/2025 1:36:50 PM,T,2.5
63880321012976,4/15/2025 1:36:52 PM,G,2.5
63880321015486,4/15/2025 1:36:55 PM,T,2.5
63880321017986,4/15/2025 1:36:57 PM,T,2.5
63880321020495,4/15/2025 1:37:00 PM,K,2.5
63880321022996,4/15/2025 1:37:02 PM,D,2.5
63880321025503,4/15/2025 1:37:05 PM,G,2.5
63880321028007,4/15/2025 1:37:08 PM,K,2.5
63880321030519,4/15/2025 1:37:10 PM,G,2.5
63880321033027,4/15/2025 1:37:13 PM,D,2.5
63880321035538,4/15/2025 1:37:15 PM,K,2.5
63880321038038,4/15/2025 1:37:18 PM,G,2.5
63880321040538,4/15/2025 1:37:20 PM,K,2.5
63880321043050,4/15/2025 1:37:23 PM,G,2.5
63880321045558,4/15/2025 1:37:25 PM,T,2.5
63880321048061,4/15/2025 1:37:28 PM,D,2.5
63880321050562,4/15/2025 1:37:30 PM,T,2.5
63880321053066,4/15/2025 1:37:33 PM,T,2.5
63880321055570,4/15/2025 1:37:35 PM,K,2.5
63880321058079,4/15/2025 1:37:38 PM,D,2.5
63880321060584,4/15/2025 1:37:40 PM,D,2.5
63880321063093,4/15/2025 1:37:43 PM,D,2.5
63880321065598,4/15/2025 1:37:45 PM,D,2.5
63880321068117,4/15/2025 1:37:48 PM,T,2.5
63880321070628,4/15/2025 1:37:50 PM,T,2.5
63880321073138,4/15/2025 1:37:53 PM,T,2.5
63880321075641,4/15/2025 1:37:55 PM,G,2.5
63880321078151,4/15/2025 1:37:58 PM,G,2.5
63880321080652,4/15/2025 1:38:00 PM,K,2.5
63880321083159,4/15/2025 1:38:03 PM,T,2.5
63880321085659,4/15/2025 1:38:05 PM,D,2.5
63880321088161,4/15/2025 1:38:08 PM,T,2.5
63880321090672,4/15/2025 1:38:10 PM,D,2.5
63880321093182,4/15/2025 1:38:13 PM,D,2.5
63880321095695,4/15/2025 1:38:15 PM,K,2.5
