
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/14/2025 12:45:57 PM;;
4/14/2025 12:51:35 PM;TargetLandmark1_Billboard;(0.428, 0.738, 2.284);0.428;0.738;2.284;0.598;0.395;290.000
4/14/2025 12:51:35 PM;TargetLandmark2_LionStatue;(0.391, 0.516, 2.230);0.391;0.516;2.230;0.394;0.217;292.500
4/14/2025 12:51:35 PM;TargetLandmark3_GlobalLandmark1;(0.550, 0.744, 2.252);0.550;0.744;2.252;0.117;0.395;260.000
4/14/2025 12:51:35 PM;TargetLandmark4_GasStation;(0.241, 0.534, 2.226);0.241;0.534;2.226;0.307;0.677;295.000
4/14/2025 12:51:35 PM;TargetLandmark5_Church;(0.838, 0.654, 2.285);0.838;0.654;2.285;0.604;0.882;275.000
4/14/2025 12:51:35 PM;TargetLandmark6_GlobalLandmark2;(0.660, 0.511, 2.309);0.660;0.511;2.309;0.869;0.849;235.000
4/14/2025 12:51:35 PM;TargetLandmark7_MusicShop;(0.151, 0.684, 2.365);0.151;0.684;2.365;0.791;0.569;280.000
4/14/2025 12:51:40 PM;TargetLandmark1_Billboard;(0.428, 0.738, 2.284);0.428;0.738;2.284;0.598;0.395;290.000
4/14/2025 12:51:40 PM;TargetLandmark2_LionStatue;(0.391, 0.516, 2.230);0.391;0.516;2.230;0.394;0.217;292.500
4/14/2025 12:51:40 PM;TargetLandmark3_GlobalLandmark1;(0.550, 0.744, 2.252);0.550;0.744;2.252;0.117;0.395;260.000
4/14/2025 12:51:40 PM;TargetLandmark4_GasStation;(0.241, 0.534, 2.226);0.241;0.534;2.226;0.307;0.677;295.000
4/14/2025 12:51:40 PM;TargetLandmark5_Church;(0.838, 0.654, 2.285);0.838;0.654;2.285;0.604;0.882;275.000
4/14/2025 12:51:40 PM;TargetLandmark6_GlobalLandmark2;(0.660, 0.511, 2.309);0.660;0.511;2.309;0.869;0.849;235.000
4/14/2025 12:51:40 PM;TargetLandmark7_MusicShop;(0.151, 0.684, 2.365);0.151;0.684;2.365;0.791;0.569;280.000
