
Time;controllerPos_x;controllerPos_y;controllerPos_z;PenToggleOn
4/14/2025 1:02:57 PM;;
4/14/2025 1:03:18 PM;-1.109638;1.019559;1.988244;False
4/14/2025 1:03:18 PM;-1.109919;1.01935;1.987787;False
4/14/2025 1:03:18 PM;-1.110061;1.019122;1.987468;False
4/14/2025 1:03:18 PM;-1.11008;1.018656;1.987091;False
4/14/2025 1:03:18 PM;-1.110135;1.01845;1.986846;False
4/14/2025 1:03:18 PM;-1.109968;1.018393;1.98667;False
4/14/2025 1:03:18 PM;-1.109748;1.01836;1.986325;False
4/14/2025 1:03:18 PM;-1.109681;1.018461;1.986154;False
4/14/2025 1:03:18 PM;-1.109365;1.018396;1.985867;False
4/14/2025 1:03:18 PM;-1.109064;1.018441;1.985628;False
4/14/2025 1:03:18 PM;-1.108739;1.018316;1.985345;False
4/14/2025 1:03:18 PM;-1.108657;1.018059;1.984959;False
4/14/2025 1:03:18 PM;-1.108785;1.01778;1.98445;False
4/14/2025 1:03:18 PM;-1.108932;1.017503;1.984015;False
4/14/2025 1:03:18 PM;-1.109048;1.016984;1.983583;False
4/14/2025 1:03:18 PM;-1.109217;1.016388;1.983165;False
4/14/2025 1:03:18 PM;-1.109299;1.015905;1.982702;False
4/14/2025 1:03:18 PM;-1.109195;1.015326;1.982114;False
4/14/2025 1:03:18 PM;-1.109218;1.015057;1.981709;False
4/14/2025 1:03:18 PM;-1.10907;1.015009;1.981492;False
4/14/2025 1:03:18 PM;-1.108749;1.015045;1.981306;False
4/14/2025 1:03:18 PM;-1.10854;1.015068;1.981152;False
4/14/2025 1:03:18 PM;-1.108087;1.014989;1.981151;False
4/14/2025 1:03:18 PM;-1.107804;1.014937;1.981272;False
4/14/2025 1:03:18 PM;-1.107528;1.014493;1.981354;False
4/14/2025 1:03:18 PM;-1.107174;1.014115;1.981333;False
4/14/2025 1:03:18 PM;-1.106801;1.013739;1.981311;False
4/14/2025 1:03:18 PM;-1.106597;1.013613;1.981244;False
4/14/2025 1:03:18 PM;-1.106423;1.013411;1.981209;False
4/14/2025 1:03:18 PM;-1.1063;1.013314;1.981253;False
4/14/2025 1:03:18 PM;-1.106114;1.013156;1.981295;False
4/14/2025 1:03:18 PM;-1.106152;1.013058;1.981509;False
4/14/2025 1:03:18 PM;-1.105986;1.012872;1.981888;False
4/14/2025 1:03:18 PM;-1.105984;1.012974;1.982455;False
4/14/2025 1:03:18 PM;-1.105706;1.013021;1.983221;False
4/14/2025 1:03:18 PM;-1.105492;1.013129;1.983985;False
4/14/2025 1:03:19 PM;-1.145113;0.9929112;2.107117;False
4/14/2025 1:03:19 PM;-1.145446;0.9930991;2.108501;False
4/14/2025 1:03:19 PM;-1.146088;0.993246;2.110008;False
4/14/2025 1:03:19 PM;-1.146743;0.9931798;2.111223;False
4/14/2025 1:03:19 PM;-1.146991;0.9928672;2.112016;False
4/14/2025 1:03:19 PM;-1.147331;0.992494;2.112798;False
4/14/2025 1:03:19 PM;-1.147303;0.9920638;2.113451;False
4/14/2025 1:03:19 PM;-1.147229;0.9915149;2.113874;False
4/14/2025 1:03:19 PM;-1.147151;0.9910977;2.114318;False
4/14/2025 1:03:19 PM;-1.147007;0.990823;2.114716;False
4/14/2025 1:03:19 PM;-1.146504;0.9906019;2.114945;False
4/14/2025 1:03:19 PM;-1.14623;0.990602;2.115096;False
4/14/2025 1:03:19 PM;-1.145836;0.9903107;2.114782;False
4/14/2025 1:03:19 PM;-1.145531;0.9901423;2.114473;False
4/14/2025 1:03:19 PM;-1.145123;0.9898334;2.114207;False
