
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/3/2025 4:44:11 PM;;
4/3/2025 4:44:18 PM;TargetLandmark1_Billboard;(-0.096, 0.619, 2.263);-0.096;0.619;2.263;0.598;0.395;290.000
4/3/2025 4:44:18 PM;TargetLandmark2_LionStatue;(-0.096, 0.261, 2.263);-0.096;0.261;2.263;0.394;0.217;292.500
4/3/2025 4:44:18 PM;TargetLandmark3_GlobalLandmark1;(-0.096, 0.383, 2.263);-0.096;0.383;2.263;0.117;0.395;260.000
4/3/2025 4:44:18 PM;TargetLandmark4_GasStation;(-0.096, 0.153, 2.263);-0.096;0.153;2.263;0.307;0.677;295.000
4/3/2025 4:44:18 PM;TargetLandmark5_Church;(-0.096, 0.862, 2.263);-0.096;0.862;2.263;0.604;0.882;275.000
4/3/2025 4:44:18 PM;TargetLandmark6_GlobalLandmark2;(-0.096, 0.740, 2.263);-0.096;0.740;2.263;0.869;0.849;235.000
4/3/2025 4:44:18 PM;TargetLandmark7_MusicShop;(-0.096, 0.498, 2.263);-0.096;0.498;2.263;0.791;0.569;280.000
4/3/2025 4:46:04 PM;TargetLandmark1_Billboard;(0.505, 0.735, 2.585);0.505;0.735;2.585;0.598;0.395;290.000
4/3/2025 4:46:04 PM;TargetLandmark2_LionStatue;(0.725, 0.702, 2.569);0.725;0.702;2.569;0.394;0.217;292.500
4/3/2025 4:46:04 PM;TargetLandmark3_GlobalLandmark1;(0.919, 0.839, 2.560);0.919;0.839;2.560;0.117;0.395;260.000
4/3/2025 4:46:04 PM;TargetLandmark4_GasStation;(0.587, 0.612, 2.486);0.587;0.612;2.486;0.307;0.677;295.000
4/3/2025 4:46:04 PM;TargetLandmark5_Church;(0.550, 0.351, 2.507);0.550;0.351;2.507;0.604;0.882;275.000
4/3/2025 4:46:04 PM;TargetLandmark6_GlobalLandmark2;(0.313, 0.456, 2.519);0.313;0.456;2.519;0.869;0.849;235.000
4/3/2025 4:46:04 PM;TargetLandmark7_MusicShop;(0.461, 0.572, 2.509);0.461;0.572;2.509;0.791;0.569;280.000
