
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/7/2025 4:27:00 PM;;
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/7/2025 4:27:13 PM;;
4/7/2025 4:27:27 PM;TargetLandmark1_Billboard;(0.408, 0.687, 2.576);0.408;0.687;2.576;0.598;0.395;290.000
4/7/2025 4:27:27 PM;TargetLandmark2_LionStatue;(-0.096, 0.261, 2.263);-0.096;0.261;2.263;0.394;0.217;292.500
4/7/2025 4:27:27 PM;TargetLandmark3_GlobalLandmark1;(-0.096, 0.383, 2.263);-0.096;0.383;2.263;0.117;0.395;260.000
4/7/2025 4:27:27 PM;TargetLandmark4_GasStation;(-0.096, 0.153, 2.263);-0.096;0.153;2.263;0.307;0.677;295.000
4/7/2025 4:27:27 PM;TargetLandmark5_Church;(-0.096, 0.862, 2.263);-0.096;0.862;2.263;0.604;0.882;275.000
4/7/2025 4:27:27 PM;TargetLandmark6_GlobalLandmark2;(-0.096, 0.740, 2.263);-0.096;0.740;2.263;0.869;0.849;235.000
4/7/2025 4:27:27 PM;TargetLandmark7_MusicShop;(-0.096, 0.498, 2.263);-0.096;0.498;2.263;0.791;0.569;280.000
4/7/2025 4:28:37 PM;TargetLandmark1_Billboard;(0.550, 0.354, 2.473);0.550;0.354;2.473;0.598;0.395;290.000
4/7/2025 4:28:37 PM;TargetLandmark2_LionStatue;(0.683, 0.522, 2.530);0.683;0.522;2.530;0.394;0.217;292.500
4/7/2025 4:28:37 PM;TargetLandmark3_GlobalLandmark1;(0.854, 0.440, 2.442);0.854;0.440;2.442;0.117;0.395;260.000
4/7/2025 4:28:37 PM;TargetLandmark4_GasStation;(0.874, 0.220, 2.486);0.874;0.220;2.486;0.307;0.677;295.000
4/7/2025 4:28:37 PM;TargetLandmark5_Church;(0.723, 0.080, 2.500);0.723;0.080;2.500;0.604;0.882;275.000
4/7/2025 4:28:37 PM;TargetLandmark6_GlobalLandmark2;(0.535, 0.057, 2.517);0.535;0.057;2.517;0.869;0.849;235.000
4/7/2025 4:28:37 PM;TargetLandmark7_MusicShop;(0.414, 0.164, 2.552);0.414;0.164;2.552;0.791;0.569;280.000
