
Timestamp,DateTime,StimulusName,StimulusInterval
63881008806453,4/23/2025 12:40:06 PM,K,2.5
63881008808965,4/23/2025 12:40:08 PM,T,2.5
63881008811486,4/23/2025 12:40:11 PM,K,2.5
63881008813987,4/23/2025 12:40:13 PM,T,2.5
63881008816487,4/23/2025 12:40:16 PM,D,2.5
63881008818994,4/23/2025 12:40:18 PM,T,2.5
63881008821500,4/23/2025 12:40:21 PM,G,2.5
63881008824001,4/23/2025 12:40:24 PM,G,2.5
63881008826509,4/23/2025 12:40:26 PM,K,2.5
63881008829010,4/23/2025 12:40:29 PM,D,2.5
63881008831520,4/23/2025 12:40:31 PM,D,2.5
63881008834031,4/23/2025 12:40:34 PM,D,2.5
63881008836536,4/23/2025 12:40:36 PM,D,2.5
63881008839039,4/23/2025 12:40:39 PM,D,2.5
63881008841541,4/23/2025 12:40:41 PM,G,2.5
63881008844052,4/23/2025 12:40:44 PM,D,2.5
63881008846565,4/23/2025 12:40:46 PM,K,2.5
63881008849075,4/23/2025 12:40:49 PM,D,2.5
63881008851577,4/23/2025 12:40:51 PM,D,2.5
63881008854086,4/23/2025 12:40:54 PM,D,2.5
63881008856596,4/23/2025 12:40:56 PM,D,2.5
63881008859106,4/23/2025 12:40:59 PM,G,2.5
63881008861606,4/23/2025 12:41:01 PM,G,2.5
63881008864116,4/23/2025 12:41:04 PM,G,2.5
63881008866621,4/23/2025 12:41:06 PM,G,2.5
63881008869123,4/23/2025 12:41:09 PM,D,2.5
63881008871633,4/23/2025 12:41:11 PM,G,2.5
63881008874139,4/23/2025 12:41:14 PM,G,2.5
63881008876650,4/23/2025 12:41:16 PM,K,2.5
63881008879161,4/23/2025 12:41:19 PM,K,2.5
63881008881668,4/23/2025 12:41:21 PM,D,2.5
63881008884170,4/23/2025 12:41:24 PM,G,2.5
63881008886670,4/23/2025 12:41:26 PM,K,2.5
63881008889176,4/23/2025 12:41:29 PM,D,2.5
63881008891678,4/23/2025 12:41:31 PM,K,2.5
63881008894181,4/23/2025 12:41:34 PM,T,2.5
63881008896689,4/23/2025 12:41:36 PM,T,2.5
63881008899200,4/23/2025 12:41:39 PM,K,2.5
63881008901710,4/23/2025 12:41:41 PM,K,2.5
63881008904220,4/23/2025 12:41:44 PM,D,2.5
63881008906726,4/23/2025 12:41:46 PM,K,2.5
63881008909232,4/23/2025 12:41:49 PM,K,2.5
63881008911741,4/23/2025 12:41:51 PM,K,2.5
63881008914241,4/23/2025 12:41:54 PM,G,2.5
63881008916743,4/23/2025 12:41:56 PM,K,2.5
63881008919251,4/23/2025 12:41:59 PM,T,2.5
63881008921760,4/23/2025 12:42:01 PM,T,2.5
63881008924261,4/23/2025 12:42:04 PM,G,2.5
63881008926770,4/23/2025 12:42:06 PM,G,2.5
63881008929277,4/23/2025 12:42:09 PM,D,2.5
63881008931788,4/23/2025 12:42:11 PM,G,2.5
63881008934298,4/23/2025 12:42:14 PM,D,2.5
63881008936803,4/23/2025 12:42:16 PM,D,2.5
63881008939304,4/23/2025 12:42:19 PM,G,2.5
63881008941808,4/23/2025 12:42:21 PM,D,2.5
63881008944309,4/23/2025 12:42:24 PM,D,2.5
