
Time;controllerPos_x;controllerPos_y;controllerPos_z;PenToggleOn
4/17/2025 2:39:42 PM;;
4/17/2025 2:39:53 PM;-1.140637;1.226952;2.147512;False
4/17/2025 2:39:53 PM;-1.140272;1.227175;2.147459;False
4/17/2025 2:39:53 PM;-1.140039;1.227471;2.147803;False
4/17/2025 2:39:53 PM;-1.139745;1.22771;2.148013;False
4/17/2025 2:39:53 PM;-1.139583;1.227673;2.148738;False
4/17/2025 2:39:53 PM;-1.139182;1.227579;2.149235;False
4/17/2025 2:39:53 PM;-1.13889;1.22735;2.150135;False
4/17/2025 2:39:53 PM;-1.138572;1.227014;2.151119;False
4/17/2025 2:39:53 PM;-1.137838;1.226764;2.15229;False
4/17/2025 2:39:53 PM;-1.137192;1.226695;2.153801;False
4/17/2025 2:39:53 PM;-1.136235;1.226239;2.155596;False
4/17/2025 2:39:53 PM;-1.135457;1.225858;2.157248;False
4/17/2025 2:39:53 PM;-1.134599;1.225609;2.158857;False
4/17/2025 2:39:53 PM;-1.133631;1.225273;2.160714;False
4/17/2025 2:39:53 PM;-1.132533;1.225013;2.16273;False
4/17/2025 2:39:53 PM;-1.131495;1.224847;2.164702;False
4/17/2025 2:39:53 PM;-1.130025;1.224722;2.166882;False
4/17/2025 2:39:53 PM;-1.128548;1.224861;2.169417;False
4/17/2025 2:39:53 PM;-1.126915;1.224637;2.17174;False
4/17/2025 2:39:53 PM;-1.125099;1.224417;2.174287;False
4/17/2025 2:39:53 PM;-1.1233;1.224152;2.176746;False
4/17/2025 2:39:53 PM;-1.121275;1.223763;2.17929;False
4/17/2025 2:39:53 PM;-1.119147;1.223437;2.182016;False
4/17/2025 2:39:53 PM;-1.116948;1.223017;2.184707;False
4/17/2025 2:39:53 PM;-1.114695;1.222664;2.187509;False
4/17/2025 2:39:53 PM;-1.112293;1.222275;2.190388;False
4/17/2025 2:39:53 PM;-1.109542;1.221814;2.193233;False
4/17/2025 2:39:53 PM;-1.106554;1.22144;2.196398;False
4/17/2025 2:39:53 PM;-1.103664;1.220802;2.199448;False
4/17/2025 2:39:53 PM;-1.100501;1.220058;2.202574;False
4/17/2025 2:39:53 PM;-1.097123;1.219319;2.205774;False
4/17/2025 2:39:53 PM;-1.094118;1.218643;2.208966;False
4/17/2025 2:39:53 PM;-1.090703;1.217677;2.212352;False
4/17/2025 2:39:53 PM;-1.087048;1.216704;2.215727;False
4/17/2025 2:39:53 PM;-1.083305;1.215643;2.219147;False
4/17/2025 2:39:53 PM;-1.079163;1.21444;2.222714;False
4/17/2025 2:39:53 PM;-1.074889;1.21319;2.226286;False
4/17/2025 2:39:53 PM;-1.0704;1.212015;2.229931;False
4/17/2025 2:39:53 PM;-1.065777;1.210793;2.233615;False
4/17/2025 2:39:53 PM;-1.060819;1.209771;2.237424;False
4/17/2025 2:39:53 PM;-1.055901;1.208618;2.241181;False
4/17/2025 2:39:53 PM;-1.050383;1.207299;2.245382;False
4/17/2025 2:39:53 PM;-1.045141;1.206187;2.249427;False
4/17/2025 2:39:53 PM;-1.039306;1.204651;2.253459;False
4/17/2025 2:39:53 PM;-1.034017;1.203384;2.257248;False
4/17/2025 2:39:53 PM;-1.02833;1.202038;2.261062;False
4/17/2025 2:39:53 PM;-1.021809;1.200538;2.265182;False
4/17/2025 2:39:53 PM;-1.01542;1.199032;2.269302;False
4/17/2025 2:39:53 PM;-1.008935;1.197534;2.273373;False
4/17/2025 2:39:53 PM;-1.002331;1.196048;2.277633;False
4/17/2025 2:39:53 PM;-0.9956508;1.1944;2.281791;False
4/17/2025 2:39:53 PM;-0.9885058;1.192673;2.28599;False
4/17/2025 2:39:53 PM;-0.9810352;1.190934;2.290366;False
4/17/2025 2:39:53 PM;-0.9741621;1.189304;2.29427;False
4/17/2025 2:39:53 PM;-0.9670835;1.187673;2.298435;False
4/17/2025 2:39:53 PM;-0.959372;1.185884;2.302549;False
4/17/2025 2:39:53 PM;-0.9513712;1.184141;2.30671;False
4/17/2025 2:39:53 PM;-0.9431634;1.182462;2.310705;False
4/17/2025 2:39:53 PM;-0.9348488;1.180767;2.314749;False
4/17/2025 2:39:53 PM;-0.9264145;1.179117;2.318773;False
4/17/2025 2:39:53 PM;-0.9175439;1.17753;2.322767;False
4/17/2025 2:39:53 PM;-0.9088092;1.175827;2.326758;False
4/17/2025 2:39:53 PM;-0.8998246;1.174154;2.330665;False
4/17/2025 2:39:53 PM;-0.8904586;1.172351;2.334547;False
4/17/2025 2:39:53 PM;-0.8810601;1.170533;2.338447;False
4/17/2025 2:39:53 PM;-0.8718176;1.168619;2.342154;False
4/17/2025 2:39:53 PM;-0.8620882;1.166806;2.345886;False
4/17/2025 2:39:54 PM;-0.8522573;1.16499;2.349657;False
4/17/2025 2:39:54 PM;-0.8423371;1.163212;2.353367;False
4/17/2025 2:39:54 PM;-0.8320818;1.161397;2.357037;False
4/17/2025 2:39:54 PM;-0.8213968;1.159547;2.360808;False
4/17/2025 2:39:54 PM;-0.8110509;1.157712;2.364283;False
4/17/2025 2:39:54 PM;-0.8000994;1.155779;2.367771;False
4/17/2025 2:39:54 PM;-0.7893586;1.153865;2.371221;False
4/17/2025 2:39:54 PM;-0.7780447;1.151953;2.374584;False
4/17/2025 2:39:54 PM;-0.7667375;1.150081;2.377924;False
4/17/2025 2:39:54 PM;-0.7553916;1.148187;2.380939;False
4/17/2025 2:39:54 PM;-0.7435613;1.146065;2.38386;False
4/17/2025 2:39:54 PM;-0.732636;1.144174;2.38656;False
4/17/2025 2:39:54 PM;-0.7207537;1.142325;2.389181;False
4/17/2025 2:39:54 PM;-0.708849;1.14026;2.391767;False
4/17/2025 2:39:54 PM;-0.6968846;1.138226;2.393912;False
4/17/2025 2:39:54 PM;-0.6848373;1.136091;2.396051;False
4/17/2025 2:39:54 PM;-0.6729345;1.133979;2.397963;False
4/17/2025 2:39:54 PM;-0.6610117;1.131973;2.399786;False
4/17/2025 2:39:54 PM;-0.6493645;1.130027;2.401325;False
4/17/2025 2:39:54 PM;-0.6375275;1.128079;2.402948;False
4/17/2025 2:39:54 PM;-0.6261802;1.126446;2.404106;False
4/17/2025 2:39:54 PM;-0.6142554;1.124866;2.405262;False
4/17/2025 2:39:54 PM;-0.6031604;1.123385;2.406232;False
4/17/2025 2:39:54 PM;-0.5918188;1.121966;2.40691;False
4/17/2025 2:39:54 PM;-0.5807962;1.120711;2.407563;False
4/17/2025 2:39:54 PM;-0.5695562;1.119567;2.408146;False
4/17/2025 2:39:54 PM;-0.5585079;1.11843;2.408528;False
4/17/2025 2:39:54 PM;-0.5476594;1.117444;2.408801;False
4/17/2025 2:39:54 PM;-0.5365973;1.116238;2.409064;False
4/17/2025 2:39:54 PM;-0.5256352;1.115228;2.409187;False
4/17/2025 2:39:54 PM;-0.5143623;1.114185;2.409301;False
4/17/2025 2:39:54 PM;-0.5037808;1.113327;2.409339;False
4/17/2025 2:39:54 PM;-0.4926291;1.112665;2.409085;False
4/17/2025 2:39:54 PM;-0.4815993;1.111862;2.408972;False
4/17/2025 2:39:54 PM;-0.4706378;1.11115;2.40858;False
4/17/2025 2:39:54 PM;-0.4600282;1.110507;2.408263;False
4/17/2025 2:39:54 PM;-0.4490571;1.109816;2.407749;False
4/17/2025 2:39:54 PM;-0.4380708;1.10928;2.407209;False
4/17/2025 2:39:54 PM;-0.4270718;1.108732;2.406626;False
4/17/2025 2:39:54 PM;-0.4157143;1.108316;2.405975;False
4/17/2025 2:39:54 PM;-0.4045401;1.107968;2.40508;False
4/17/2025 2:39:54 PM;-0.393338;1.107641;2.40439;False
4/17/2025 2:39:54 PM;-0.3823056;1.10727;2.403561;False
4/17/2025 2:39:54 PM;-0.3712537;1.10685;2.402521;False
4/17/2025 2:39:54 PM;-0.3599594;1.106293;2.401474;False
4/17/2025 2:39:54 PM;-0.3481951;1.105942;2.400296;False
4/17/2025 2:39:54 PM;-0.3369727;1.105505;2.399143;False
4/17/2025 2:39:54 PM;-0.3256645;1.105185;2.397856;False
4/17/2025 2:39:54 PM;-0.3144162;1.104863;2.396447;False
4/17/2025 2:39:54 PM;-0.3032019;1.104607;2.394984;False
4/17/2025 2:39:54 PM;-0.2918134;1.104412;2.393541;False
4/17/2025 2:39:54 PM;-0.2804062;1.104267;2.391848;False
4/17/2025 2:39:54 PM;-0.2685773;1.104133;2.390051;False
4/17/2025 2:39:54 PM;-0.2571602;1.104059;2.388172;False
4/17/2025 2:39:54 PM;-0.2458031;1.104083;2.386191;False
4/17/2025 2:39:54 PM;-0.2347286;1.104112;2.384144;False
4/17/2025 2:39:54 PM;-0.2233653;1.104049;2.381964;False
4/17/2025 2:39:54 PM;-0.2119973;1.104056;2.37972;False
4/17/2025 2:39:54 PM;-0.200783;1.104142;2.377388;False
4/17/2025 2:39:54 PM;-0.1891952;1.104047;2.374934;False
4/17/2025 2:39:54 PM;-0.1779184;1.104116;2.372445;False
4/17/2025 2:39:54 PM;-0.1673467;1.104205;2.370082;False
4/17/2025 2:39:54 PM;-0.1561847;1.104322;2.367431;False
4/17/2025 2:39:54 PM;-0.1451604;1.104629;2.364773;False
4/17/2025 2:39:54 PM;-0.1339993;1.104736;2.361871;False
4/17/2025 2:39:54 PM;-0.1230042;1.104792;2.358892;False
4/17/2025 2:39:54 PM;-0.1119792;1.104791;2.355718;False
4/17/2025 2:39:54 PM;-0.1011708;1.104614;2.352463;False
4/17/2025 2:39:54 PM;-0.09035516;1.104448;2.349276;False
4/17/2025 2:39:54 PM;-0.08014894;1.103936;2.346035;False
4/17/2025 2:39:54 PM;-0.07019281;1.103052;2.34275;False
4/17/2025 2:39:54 PM;-0.05956221;1.101997;2.339235;False
4/17/2025 2:39:54 PM;-0.04993773;1.10067;2.336124;False
4/17/2025 2:39:54 PM;-0.040658;1.098771;2.333043;False
4/17/2025 2:39:54 PM;-0.03161788;1.09655;2.329698;False
4/17/2025 2:39:54 PM;-0.02251315;1.093994;2.326597;False
4/17/2025 2:39:54 PM;-0.01450682;1.091152;2.323609;False
4/17/2025 2:39:54 PM;-0.006427288;1.088036;2.320756;False
4/17/2025 2:39:54 PM;0.001465559;1.084968;2.31771;False
4/17/2025 2:39:54 PM;0.00880456;1.08141;2.314896;False
4/17/2025 2:39:54 PM;0.01568818;1.077747;2.311998;False
4/17/2025 2:39:54 PM;0.02193165;1.074026;2.309347;False
4/17/2025 2:39:54 PM;0.0282948;1.070249;2.306743;False
4/17/2025 2:39:54 PM;0.0339129;1.066163;2.304107;False
4/17/2025 2:39:54 PM;0.03916502;1.061602;2.301608;False
4/17/2025 2:39:54 PM;0.04363608;1.057092;2.299325;False
4/17/2025 2:39:54 PM;0.05081177;1.048331;2.295742;False
4/17/2025 2:39:54 PM;0.05362225;1.044208;2.294216;False
4/17/2025 2:39:54 PM;0.05624628;1.039182;2.292492;False
4/17/2025 2:39:55 PM;0.05866885;1.034245;2.290789;False
4/17/2025 2:39:55 PM;0.0612185;1.029147;2.289061;False
4/17/2025 2:39:55 PM;0.06265831;1.024032;2.287479;False
4/17/2025 2:39:55 PM;0.06403923;1.018871;2.286037;False
4/17/2025 2:39:55 PM;0.06465507;1.013233;2.284778;False
4/17/2025 2:39:55 PM;0.06508422;1.007224;2.28348;False
4/17/2025 2:39:55 PM;0.06570458;1.000797;2.282205;False
4/17/2025 2:39:55 PM;0.06620049;0.9943656;2.280977;False
4/17/2025 2:39:55 PM;0.06727672;0.9873945;2.279394;False
4/17/2025 2:39:55 PM;0.0681057;0.9817592;2.278232;False
4/17/2025 2:39:55 PM;0.06875277;0.976331;2.277271;False
4/17/2025 2:39:55 PM;0.06923532;0.9712327;2.276503;False
4/17/2025 2:39:55 PM;0.06952929;0.9662399;2.275834;False
4/17/2025 2:39:55 PM;0.06966877;0.9612498;2.275203;False
4/17/2025 2:39:55 PM;0.06934261;0.9565932;2.274753;False
4/17/2025 2:39:55 PM;0.06885433;0.9517426;2.27445;False
4/17/2025 2:39:55 PM;0.06784511;0.9474801;2.274317;False
4/17/2025 2:39:55 PM;0.06675744;0.9432479;2.274424;False
4/17/2025 2:39:55 PM;0.06477118;0.9396739;2.274838;False
4/17/2025 2:39:55 PM;0.06340861;0.9359373;2.27503;False
4/17/2025 2:39:55 PM;0.06171799;0.9325935;2.275308;False
4/17/2025 2:39:55 PM;0.05986762;0.9292816;2.275914;False
4/17/2025 2:39:55 PM;0.05796289;0.9262968;2.276522;False
4/17/2025 2:39:55 PM;0.05641818;0.9234989;2.277118;False
4/17/2025 2:39:55 PM;0.05509257;0.9208871;2.277941;False
4/17/2025 2:39:55 PM;0.05376625;0.91853;2.278662;False
4/17/2025 2:39:55 PM;0.0523994;0.9160069;2.279453;False
4/17/2025 2:39:55 PM;0.05117941;0.9137825;2.280378;False
4/17/2025 2:39:55 PM;0.0499506;0.9118736;2.281225;False
4/17/2025 2:39:55 PM;0.04898953;0.9099702;2.282255;False
4/17/2025 2:39:55 PM;0.04780626;0.907851;2.283504;False
4/17/2025 2:39:55 PM;0.04684877;0.9060582;2.284665;False
4/17/2025 2:39:55 PM;0.04582763;0.9044796;2.286134;False
4/17/2025 2:39:55 PM;0.04482269;0.902591;2.287512;False
4/17/2025 2:39:55 PM;0.0436368;0.90079;2.288929;False
4/17/2025 2:39:55 PM;0.04258418;0.8991477;2.290495;False
4/17/2025 2:39:55 PM;0.04144669;0.897186;2.292026;False
4/17/2025 2:39:55 PM;0.04029822;0.8951079;2.293691;False
4/17/2025 2:39:55 PM;0.0392158;0.892894;2.295171;False
4/17/2025 2:39:55 PM;0.03807378;0.8906755;2.296911;False
4/17/2025 2:39:55 PM;0.03701949;0.8884542;2.298318;False
4/17/2025 2:39:55 PM;0.03614879;0.8860122;2.299865;False
4/17/2025 2:39:55 PM;0.03515363;0.8835016;2.301404;False
4/17/2025 2:39:55 PM;0.03450871;0.8811519;2.302884;False
4/17/2025 2:39:55 PM;0.0334444;0.8786057;2.304211;False
4/17/2025 2:39:55 PM;0.03265262;0.8758947;2.305575;False
4/17/2025 2:39:55 PM;0.03205419;0.8732427;2.306837;False
4/17/2025 2:39:55 PM;0.03136253;0.8705001;2.308002;False
4/17/2025 2:39:55 PM;0.03071809;0.8677865;2.309379;False
4/17/2025 2:39:55 PM;0.02976871;0.8647125;2.310787;False
4/17/2025 2:39:55 PM;0.02901101;0.8618172;2.312071;False
4/17/2025 2:39:55 PM;0.02796602;0.8590128;2.313514;False
4/17/2025 2:39:55 PM;0.02690673;0.8561739;2.314807;False
4/17/2025 2:39:55 PM;0.02565622;0.8531249;2.316429;False
4/17/2025 2:39:55 PM;0.02454233;0.8505579;2.317869;False
4/17/2025 2:39:55 PM;0.02367449;0.847909;2.319536;False
4/17/2025 2:39:55 PM;0.02272415;0.8458647;2.321153;False
4/17/2025 2:39:55 PM;0.02164483;0.8440359;2.323046;False
4/17/2025 2:39:55 PM;0.02067828;0.8422691;2.324892;False
4/17/2025 2:39:55 PM;0.01976275;0.8411746;2.326928;False
4/17/2025 2:39:55 PM;0.01890206;0.8402395;2.329258;False
4/17/2025 2:39:55 PM;0.01820183;0.840041;2.331638;False
4/17/2025 2:39:55 PM;0.01772976;0.839535;2.333896;False
4/17/2025 2:39:55 PM;0.01708174;0.8391632;2.336228;False
4/17/2025 2:39:55 PM;0.01657748;0.8392644;2.338518;False
4/17/2025 2:39:55 PM;0.01628709;0.8392435;2.341003;False
4/17/2025 2:39:55 PM;0.01601911;0.8390965;2.343354;False
4/17/2025 2:39:55 PM;0.01597452;0.8391494;2.345721;False
4/17/2025 2:39:55 PM;0.01562357;0.8391094;2.348089;False
4/17/2025 2:39:55 PM;0.01595235;0.8388938;2.350485;False
4/17/2025 2:39:55 PM;0.01604581;0.8386682;2.352853;False
4/17/2025 2:39:55 PM;0.0166378;0.8384132;2.354911;False
4/17/2025 2:39:55 PM;0.01718712;0.8378073;2.356801;False
4/17/2025 2:39:55 PM;0.01795888;0.8368579;2.358857;False
4/17/2025 2:39:55 PM;0.01844788;0.8356646;2.360551;False
4/17/2025 2:39:55 PM;0.01895523;0.8348814;2.362539;False
4/17/2025 2:39:55 PM;0.01923895;0.8333889;2.364263;False
4/17/2025 2:39:55 PM;0.01948118;0.8318567;2.365676;False
4/17/2025 2:39:55 PM;0.01982284;0.8304523;2.367041;False
4/17/2025 2:39:55 PM;0.02017999;0.8289357;2.368555;False
4/17/2025 2:39:55 PM;0.02054572;0.8272853;2.370049;False
4/17/2025 2:39:55 PM;0.02089667;0.8258655;2.371469;False
4/17/2025 2:39:55 PM;0.02113867;0.8245965;2.372986;False
4/17/2025 2:39:55 PM;0.02119398;0.8234569;2.374525;False
4/17/2025 2:39:55 PM;0.02114677;0.822365;2.375951;False
4/17/2025 2:39:55 PM;0.02140117;0.8217183;2.377509;False
4/17/2025 2:39:55 PM;0.02140665;0.8212124;2.379144;False
4/17/2025 2:39:55 PM;0.02155137;0.8203471;2.380882;False
4/17/2025 2:39:55 PM;0.02154613;0.819959;2.382459;False
4/17/2025 2:39:55 PM;0.02149677;0.8193933;2.384496;False
4/17/2025 2:39:56 PM;0.02132106;0.8188372;2.386032;False
4/17/2025 2:39:56 PM;0.02103257;0.818241;2.387514;False
4/17/2025 2:39:56 PM;0.02072048;0.8176752;2.388824;False
4/17/2025 2:39:56 PM;0.02034211;0.816959;2.390009;False
4/17/2025 2:39:56 PM;0.02005577;0.8162501;2.390867;False
4/17/2025 2:39:56 PM;0.01972461;0.815407;2.391538;False
4/17/2025 2:39:56 PM;0.01964521;0.8145514;2.39174;False
4/17/2025 2:39:56 PM;0.01942706;0.8136868;2.392139;False
4/17/2025 2:39:56 PM;0.01930761;0.8127841;2.392356;False
4/17/2025 2:39:56 PM;0.01889634;0.8117512;2.392512;False
4/17/2025 2:39:56 PM;0.01849771;0.8110034;2.392577;False
4/17/2025 2:39:56 PM;0.01799703;0.8101295;2.392819;False
4/17/2025 2:39:56 PM;0.01769042;0.8097408;2.392932;False
4/17/2025 2:39:56 PM;0.01701617;0.8094374;2.393088;False
4/17/2025 2:39:56 PM;0.01628017;0.8095515;2.393196;False
4/17/2025 2:39:56 PM;0.01536703;0.8099508;2.393475;False
4/17/2025 2:39:56 PM;0.01436186;0.810232;2.39369;False
4/17/2025 2:39:56 PM;0.01306844;0.8107985;2.393781;False
4/17/2025 2:39:56 PM;0.01183939;0.8111527;2.394002;False
4/17/2025 2:39:56 PM;0.010432;0.8117043;2.39428;False
4/17/2025 2:39:56 PM;0.009497166;0.8120153;2.394376;False
4/17/2025 2:39:56 PM;0.008846283;0.81236;2.394166;False
4/17/2025 2:39:56 PM;0.008556843;0.8128591;2.392902;False
4/17/2025 2:39:59 PM;-1.112844;0.6011844;2.099958;False
4/17/2025 2:39:59 PM;-1.112112;0.6011028;2.100647;False
4/17/2025 2:39:59 PM;-1.110826;0.6006231;2.101026;False
4/17/2025 2:39:59 PM;-1.109831;0.6005865;2.101517;False
4/17/2025 2:39:59 PM;-1.109536;0.6011695;2.102466;False
4/17/2025 2:39:59 PM;-1.108253;0.6008544;2.103072;False
4/17/2025 2:39:59 PM;-1.106957;0.600821;2.103528;False
4/17/2025 2:39:59 PM;-1.105668;0.60058;2.104217;False
4/17/2025 2:39:59 PM;-1.1044;0.6000855;2.105205;False
4/17/2025 2:39:59 PM;-1.104349;0.6014943;2.107145;False
4/17/2025 2:39:59 PM;-1.10239;0.6010866;2.10846;False
4/17/2025 2:39:59 PM;-1.100701;0.60097;2.109743;False
4/17/2025 2:39:59 PM;-1.098242;0.6003168;2.11109;False
4/17/2025 2:39:59 PM;-1.096403;0.5999376;2.112688;False
4/17/2025 2:39:59 PM;-1.093894;0.599135;2.113912;False
4/17/2025 2:39:59 PM;-1.0918;0.5987643;2.115361;False
4/17/2025 2:39:59 PM;-1.089508;0.5981411;2.116676;False
4/17/2025 2:39:59 PM;-1.086698;0.5971575;2.11779;False
4/17/2025 2:39:59 PM;-1.083427;0.5958565;2.118999;False
4/17/2025 2:39:59 PM;-1.080191;0.5948042;2.120209;False
4/17/2025 2:39:59 PM;-1.077559;0.5942553;2.121645;False
4/17/2025 2:39:59 PM;-1.073874;0.5933274;2.122922;False
4/17/2025 2:39:59 PM;-1.070173;0.5924741;2.124287;False
4/17/2025 2:39:59 PM;-1.066588;0.5916117;2.125601;False
4/17/2025 2:39:59 PM;-1.062076;0.5899018;2.126559;False
4/17/2025 2:39:59 PM;-1.058185;0.5891131;2.128;False
4/17/2025 2:39:59 PM;-1.054215;0.5883698;2.129499;False
4/17/2025 2:39:59 PM;-1.0503;0.587703;2.131035;False
4/17/2025 2:39:59 PM;-1.045867;0.587032;2.132535;False
4/17/2025 2:39:59 PM;-1.041521;0.5863516;2.134147;False
4/17/2025 2:39:59 PM;-1.037333;0.5860142;2.136137;False
4/17/2025 2:39:59 PM;-1.032453;0.5853748;2.137922;False
4/17/2025 2:39:59 PM;-1.027904;0.5851347;2.139702;False
4/17/2025 2:39:59 PM;-1.022666;0.5844373;2.141389;False
4/17/2025 2:39:59 PM;-1.017539;0.5839382;2.143201;False
4/17/2025 2:39:59 PM;-1.012155;0.5832065;2.144907;False
4/17/2025 2:39:59 PM;-1.00719;0.5825231;2.14668;False
4/17/2025 2:39:59 PM;-1.001566;0.5815499;2.148555;False
4/17/2025 2:39:59 PM;-0.9958663;0.5810211;2.150571;False
4/17/2025 2:39:59 PM;-0.9896798;0.5805579;2.152781;False
4/17/2025 2:39:59 PM;-0.9830909;0.5797323;2.154835;False
4/17/2025 2:39:59 PM;-0.9768448;0.5794336;2.157263;False
4/17/2025 2:39:59 PM;-0.9700317;0.5784429;2.159446;False
4/17/2025 2:39:59 PM;-0.9627914;0.5776047;2.161868;False
4/17/2025 2:39:59 PM;-0.9556742;0.5767231;2.16393;False
4/17/2025 2:39:59 PM;-0.9483576;0.5757105;2.166248;False
4/17/2025 2:39:59 PM;-0.939899;0.574598;2.168814;False
4/17/2025 2:39:59 PM;-0.9326286;0.5737863;2.171037;False
4/17/2025 2:39:59 PM;-0.9244933;0.5732147;2.173462;False
4/17/2025 2:39:59 PM;-0.9161878;0.5729666;2.176008;False
4/17/2025 2:39:59 PM;-0.9077926;0.5728947;2.178545;False
4/17/2025 2:39:59 PM;-0.8996401;0.5729566;2.181242;False
4/17/2025 2:39:59 PM;-0.8913579;0.5728408;2.183666;False
4/17/2025 2:39:59 PM;-0.8827949;0.5732208;2.185905;False
4/17/2025 2:39:59 PM;-0.874619;0.5739859;2.188505;False
4/17/2025 2:39:59 PM;-0.8659663;0.5745436;2.190713;False
4/17/2025 2:39:59 PM;-0.8578882;0.5752513;2.192737;False
4/17/2025 2:39:59 PM;-0.849247;0.5760909;2.19459;False
4/17/2025 2:39:59 PM;-0.840765;0.5766698;2.196444;False
4/17/2025 2:39:59 PM;-0.8327727;0.5772789;2.198063;False
4/17/2025 2:39:59 PM;-0.8241353;0.5778915;2.199471;False
4/17/2025 2:39:59 PM;-0.81534;0.5786051;2.201111;False
4/17/2025 2:39:59 PM;-0.806519;0.5792484;2.202185;False
4/17/2025 2:39:59 PM;-0.7979512;0.5797255;2.203325;False
4/17/2025 2:39:59 PM;-0.7890859;0.5802689;2.204542;False
4/17/2025 2:39:59 PM;-0.780118;0.5809886;2.205347;False
4/17/2025 2:39:59 PM;-0.7712584;0.5815697;2.206295;False
4/17/2025 2:39:59 PM;-0.7621722;0.5821619;2.20724;False
4/17/2025 2:39:59 PM;-0.7529769;0.5828894;2.208246;False
4/17/2025 2:39:59 PM;-0.7429123;0.5837394;2.209282;False
4/17/2025 2:40:00 PM;-0.7337456;0.5845168;2.21015;False
4/17/2025 2:40:00 PM;-0.7246518;0.5856962;2.211069;False
