
Timestamp,DateTime,StimulusName,StimulusInterval
63879646037564,4/7/2025 6:07:17 PM,G,2.5
63879646040064,4/7/2025 6:07:20 PM,K,2.5
63879646042573,4/7/2025 6:07:22 PM,D,2.5
63879646045074,4/7/2025 6:07:25 PM,G,2.5
63879646047584,4/7/2025 6:07:27 PM,T,2.5
63879646050085,4/7/2025 6:07:30 PM,T,2.5
63879646052596,4/7/2025 6:07:32 PM,T,2.5
63879646055105,4/7/2025 6:07:35 PM,D,2.5
63879646057607,4/7/2025 6:07:37 PM,D,2.5
63879646060107,4/7/2025 6:07:40 PM,T,2.5
63879646062607,4/7/2025 6:07:42 PM,D,2.5
63879646065119,4/7/2025 6:07:45 PM,T,2.5
63879646067629,4/7/2025 6:07:47 PM,T,2.5
63879646070140,4/7/2025 6:07:50 PM,G,2.5
63879646072651,4/7/2025 6:07:52 PM,G,2.5
63879646075162,4/7/2025 6:07:55 PM,G,2.5
63879646077662,4/7/2025 6:07:57 PM,G,2.5
63879646080173,4/7/2025 6:08:00 PM,D,2.5
63879646082674,4/7/2025 6:08:02 PM,G,2.5
63879646085175,4/7/2025 6:08:05 PM,G,2.5
63879646087686,4/7/2025 6:08:07 PM,T,2.5
63879646090196,4/7/2025 6:08:10 PM,T,2.5
63879646092702,4/7/2025 6:08:12 PM,D,2.5
63879646095206,4/7/2025 6:08:15 PM,D,2.5
63879646097716,4/7/2025 6:08:17 PM,T,2.5
63879646100225,4/7/2025 6:08:20 PM,K,2.5
63879646102732,4/7/2025 6:08:22 PM,D,2.5
63879646105238,4/7/2025 6:08:25 PM,K,2.5
63879646107741,4/7/2025 6:08:27 PM,D,2.5
63879646110241,4/7/2025 6:08:30 PM,T,2.5
63879646112746,4/7/2025 6:08:32 PM,T,2.5
63879646115253,4/7/2025 6:08:35 PM,D,2.5
63879646117757,4/7/2025 6:08:37 PM,K,2.5
63879646120263,4/7/2025 6:08:40 PM,K,2.5
63879646122766,4/7/2025 6:08:42 PM,G,2.5
63879646125273,4/7/2025 6:08:45 PM,G,2.5
63879646127773,4/7/2025 6:08:47 PM,T,2.5
63879646130274,4/7/2025 6:08:50 PM,D,2.5
63879646132776,4/7/2025 6:08:52 PM,K,2.5
63879646135284,4/7/2025 6:08:55 PM,D,2.5
63879646137785,4/7/2025 6:08:57 PM,T,2.5
