
Timestamp(ms),DateTime,Stimulus,TargetStatus,ParticipantResponse,ReactionTime(ms),ResponseClassification,CorrectResponse
63886982483648,7/1/2025 4:01:23 PM,T,No,No,503.77,Correct Rejection
63886982486655,7/1/2025 4:01:26 PM,D,No,No,991.67,Correct Rejection
63886982489658,7/1/2025 4:01:29 PM,T,No,No,1490.95,Correct Rejection
63886982492673,7/1/2025 4:01:32 PM,K,No,No,2000.98,Correct Rejection
63886982495689,7/1/2025 4:01:35 PM,T,No,No,2514.61,Correct Rejection
63886982498706,7/1/2025 4:01:38 PM,K,No,No,512.87,Correct Rejection
63886982501717,7/1/2025 4:01:41 PM,T,No,No,1012.88,Correct Rejection
63886982504726,7/1/2025 4:01:44 PM,K,No,No,1517.80,Correct Rejection
63886982507734,7/1/2025 4:01:47 PM,K,Yes,No,2010.86,Miss
63886982510741,7/1/2025 4:01:50 PM,D,No,No,2505.86,Correct Rejection
63886982513755,7/1/2025 4:01:53 PM,G,No,No,503.83,Correct Rejection
63886982516759,7/1/2025 4:01:56 PM,K,No,No,987.05,Correct Rejection
63886982519766,7/1/2025 4:01:59 PM,K,Yes,No,1473.44,Miss
63886982522768,7/1/2025 4:02:02 PM,K,Yes,No,1971.58,Miss
63886982525777,7/1/2025 4:02:05 PM,T,No,No,2466.14,Correct Rejection
63886982528797,7/1/2025 4:02:08 PM,K,No,No,470.12,Correct Rejection
63886982531803,7/1/2025 4:02:11 PM,D,No,No,968.62,Correct Rejection
63886982534815,7/1/2025 4:02:14 PM,K,No,No,1462.90,Correct Rejection
63886982537824,7/1/2025 4:02:17 PM,G,No,No,1966.17,Correct Rejection
63886982540839,7/1/2025 4:02:20 PM,T,No,No,2466.03,Correct Rejection
63886982543846,7/1/2025 4:02:23 PM,G,No,No,457.65,Correct Rejection
63886982546852,7/1/2025 4:02:26 PM,T,No,No,959.34,Correct Rejection
63886982549865,7/1/2025 4:02:29 PM,K,No,No,1460.37,Correct Rejection
63886982552866,7/1/2025 4:02:32 PM,K,Yes,No,1950.24,Miss
63886982555867,7/1/2025 4:02:35 PM,G,No,No,2448.33,Correct Rejection
63886982558878,7/1/2025 4:02:38 PM,G,Yes,No,440.28,Miss
63886982561881,7/1/2025 4:02:41 PM,D,No,No,933.88,Correct Rejection
63886982564892,7/1/2025 4:02:44 PM,G,No,No,1428.28,Correct Rejection
63886982567909,7/1/2025 4:02:47 PM,T,No,No,1941.61,Correct Rejection
63886982570922,7/1/2025 4:02:50 PM,G,No,No,2437.39,Correct Rejection
