
Time;Landmark_name;Landmark_viewPos;est_x;est_y;est_z;answer_x;anwser_y;answer_z
4/10/2025 4:15:41 PM;;
4/10/2025 4:15:45 PM;TargetLandmark1_Billboard;(-0.096, 0.619, 2.263);-0.096;0.619;2.263;0.598;0.395;290.000
4/10/2025 4:15:45 PM;TargetLandmark2_LionStatue;(-0.096, 0.261, 2.263);-0.096;0.261;2.263;0.394;0.217;292.500
4/10/2025 4:15:45 PM;TargetLandmark3_GlobalLandmark1;(-0.096, 0.383, 2.263);-0.096;0.383;2.263;0.117;0.395;260.000
4/10/2025 4:15:45 PM;TargetLandmark4_GasStation;(-0.096, 0.153, 2.263);-0.096;0.153;2.263;0.307;0.677;295.000
4/10/2025 4:15:45 PM;TargetLandmark5_Church;(-0.096, 0.862, 2.263);-0.096;0.862;2.263;0.604;0.882;275.000
4/10/2025 4:15:45 PM;TargetLandmark6_GlobalLandmark2;(-0.096, 0.740, 2.263);-0.096;0.740;2.263;0.869;0.849;235.000
4/10/2025 4:15:45 PM;TargetLandmark7_MusicShop;(-0.096, 0.498, 2.263);-0.096;0.498;2.263;0.791;0.569;280.000
4/10/2025 4:17:30 PM;TargetLandmark1_Billboard;(0.721, 0.606, 2.403);0.721;0.606;2.403;0.598;0.395;290.000
4/10/2025 4:17:30 PM;TargetLandmark2_LionStatue;(0.305, 0.493, 2.395);0.305;0.493;2.395;0.394;0.217;292.500
4/10/2025 4:17:30 PM;TargetLandmark3_GlobalLandmark1;(0.428, 0.627, 2.423);0.428;0.627;2.423;0.117;0.395;260.000
4/10/2025 4:17:30 PM;TargetLandmark4_GasStation;(0.588, 0.500, 2.406);0.588;0.500;2.406;0.307;0.677;295.000
4/10/2025 4:17:30 PM;TargetLandmark5_Church;(0.607, 0.676, 2.415);0.607;0.676;2.415;0.604;0.882;275.000
4/10/2025 4:17:30 PM;TargetLandmark6_GlobalLandmark2;(0.139, 0.619, 2.373);0.139;0.619;2.373;0.869;0.849;235.000
4/10/2025 4:17:30 PM;TargetLandmark7_MusicShop;(0.832, 0.521, 2.393);0.832;0.521;2.393;0.791;0.569;280.000
4/10/2025 4:17:31 PM;TargetLandmark1_Billboard;(0.721, 0.606, 2.403);0.721;0.606;2.403;0.598;0.395;290.000
4/10/2025 4:17:31 PM;TargetLandmark2_LionStatue;(0.305, 0.493, 2.395);0.305;0.493;2.395;0.394;0.217;292.500
4/10/2025 4:17:31 PM;TargetLandmark3_GlobalLandmark1;(0.428, 0.627, 2.423);0.428;0.627;2.423;0.117;0.395;260.000
4/10/2025 4:17:31 PM;TargetLandmark4_GasStation;(0.588, 0.500, 2.406);0.588;0.500;2.406;0.307;0.677;295.000
4/10/2025 4:17:31 PM;TargetLandmark5_Church;(0.607, 0.676, 2.415);0.607;0.676;2.415;0.604;0.882;275.000
4/10/2025 4:17:31 PM;TargetLandmark6_GlobalLandmark2;(0.139, 0.619, 2.373);0.139;0.619;2.373;0.869;0.849;235.000
4/10/2025 4:17:31 PM;TargetLandmark7_MusicShop;(0.832, 0.521, 2.393);0.832;0.521;2.393;0.791;0.569;280.000
