Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;GazeHitDistance;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;HoldingObjectName;HoldingObjectPosition
;4/2/2025 2:29:44 PM;350270;1000157539913840832;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350271;1000157539918842753;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350272;1000157539923844685;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350273;1000157539928846573;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350274;1000157539933848457;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350275;1000157539938850350;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350276;1000157539943852253;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350277;1000157539948854593;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350278;1000157539953856469;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350279;1000157539958858345;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350280;1000157539963860219;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350281;1000157539968862295;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350282;1000157539973864143;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350283;1000157539978865998;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350284;1000157539983867829;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350285;1000157539988869663;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350286;1000157539993871473;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350287;1000157539998873290;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350288;1000157540003875089;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350289;1000157540008877004;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350290;1000157540013878812;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350291;1000157540018880597;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350292;1000157540023882459;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350293;1000157540028884241;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350294;1000157540033886026;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350295;1000157540038887797;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350296;1000157540043889559;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350297;1000157540048891323;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350298;1000157540053893079;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350299;1000157540058894834;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350300;1000157540063896571;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350301;1000157540068898563;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350302;1000157540073900292;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350303;1000157540078902023;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350304;1000157540083903912;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350305;1000157540088905804;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350306;1000157540093907510;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350307;1000157540098909226;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350308;1000157540103910934;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350309;1000157540108912622;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350310;1000157540113914308;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350311;1000157540118915979;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350312;1000157540123917665;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350313;1000157540128919359;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350314;1000157540133921199;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350315;1000157540138922858;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350316;1000157540143924525;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350317;1000157540148926330;63879200984821;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350318;1000157540153927966;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350319;1000157540158929593;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350320;1000157540163931224;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350321;1000157540168933081;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350322;1000157540173934699;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350323;1000157540178936328;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350324;1000157540183938010;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350325;1000157540188939595;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350326;1000157540193941206;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350327;1000157540198942795;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350328;1000157540203944395;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350329;1000157540208945987;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350330;1000157540213947568;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350331;1000157540218949168;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
;4/2/2025 2:29:44 PM;350332;1000157540223950807;63879200984822;(-0.764, 1.444, 0.208);(0.050, 0.978, -0.193, 0.054);(-0.764, 1.444, 0.208);(0.086, -0.383, -0.920);INVALID;;;;;;;;;INVALID;;;;;;INVALID;;;;;;;;None;(0.000, 0.000, 0.000)
